source_repo_commit,category,path,filename,extension,blob_oid,intake_depth,triage_tier,note
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Quant  The Rocket Scientists of Wall Street.pdf,Quant  The Rocket Scientists of Wall Street.pdf,pdf,d07053af14cc6f4e20585ef39269d9d4102b4aaa,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Quant Finance Study Plan.pdf,Quant Finance Study Plan.pdf,pdf,957ac75c54044f13b4ed91b94ad5025d376d3190,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Risk Management and Optimization.pdf,Risk Management and Optimization.pdf,pdf,83946e8ec004e227bc970ce924dc8407782a5062,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Rob Reider, Alexander Michalka - Build a Robo Advisor with Python (From Scratch) (MEAP V06)-Manning Publications (2023).pdf","Rob Reider, Alexander Michalka - Build a Robo Advisor with Python (From Scratch) (MEAP V06)-Manning Publications (2023).pdf",pdf,cdb0688d42cef8b3102f8b0befa1f0d0827b4e7d,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/Robert Kissell (Auth.) - The Science of Algorithmic Trading and Portfolio Management-Academic Press (2013).pdf,Robert Kissell (Auth.) - The Science of Algorithmic Trading and Portfolio Management-Academic Press (2013).pdf,pdf,0a0953fe1f4bd24925d3088779a3f13d34e58700,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/SSRN-id4336002 (2).pdf,SSRN-id4336002 (2).pdf,pdf,fc4df99283f2bae877b5a8d311cbd06c8af31b33,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Stephen J. Taylor - Asset Price Dynamics, Volatility, and Prediction-Princeton University Press (2011).pdf","Stephen J. Taylor - Asset Price Dynamics, Volatility, and Prediction-Princeton University Press (2011).pdf",pdf,f07be6624fbc160261340c69a73e3f979aa1ee66,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/TACTICAL INVESTMENT ALGORITHMS.pdf,TACTICAL INVESTMENT ALGORITHMS.pdf,pdf,1e34e3e0f870911d557ed9417f2be1bb6dae76e9,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/Using Hidden Markov Models (HMMs) for Volatility Classification & Price Forecasting in FinTech _ by Alexzap _ Sep, 2024 _ Medium.pdf","Using Hidden Markov Models (HMMs) for Volatility Classification & Price Forecasting in FinTech _ by Alexzap _ Sep, 2024 _ Medium.pdf",pdf,171b184d80d93d9c30a8801e6e162e778c7b0a55,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/VAR.pdf,VAR.pdf,pdf,90231d6c7e1f1f84e981b65f9dd2c50e9b16cb21,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,"textbooks/[Wiley Trading] Ernie Chan - Algorithmic Trading_ Winning Strategies and Their Rationale (2013, Wiley) - libgen.li.pdf","[Wiley Trading] Ernie Chan - Algorithmic Trading_ Winning Strategies and Their Rationale (2013, Wiley) - libgen.li.pdf",pdf,b989ccdd650e8f1ff6b30f6c7164410c8ba7622a,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/biedova2020.pdf,biedova2020.pdf,pdf,64968a175797d4d60c4c356795028123dee96eb0,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/book_equations.pdf,book_equations.pdf,pdf,5caec3ff8fc749228855c64dde0c08e4c08710cc,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/data_science_with_python_and_pyspark_for_starters.pdf,data_science_with_python_and_pyspark_for_starters.pdf,pdf,6b16e5b203584f2a3dadf226875bb7088e88e9cd,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/deep-learning-in-quantitative-trading (1).pdf,deep-learning-in-quantitative-trading (1).pdf,pdf,9f6a89d71824acc752534210812f27a670eba299,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/dokumen.pub_louis-bacheliers-theory-of-speculation-the-origins-of-modern-finance-course-booknbsped-9781400829309 (2).pdf,dokumen.pub_louis-bacheliers-theory-of-speculation-the-origins-of-modern-finance-course-booknbsped-9781400829309 (2).pdf,pdf,de98a0dfbbb2d0e73b960d3c6b1d31792a736225,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/dokumen.pub_louis-bacheliers-theory-of-speculation-the-origins-of-modern-finance-course-booknbsped-9781400829309.pdf,dokumen.pub_louis-bacheliers-theory-of-speculation-the-origins-of-modern-finance-course-booknbsped-9781400829309.pdf,pdf,128be6b3e69cbadc3ea56198b8607f1d380bd67c,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/edhec_risk_publication_factor_investing_in_liability_driven_and_goal_based_investment_solutions.pdf,edhec_risk_publication_factor_investing_in_liability_driven_and_goal_based_investment_solutions.pdf,pdf,e5558a4cb60e4f9a3cc23f89b1a06b278dc50452,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/edhec_working_paper_growth_optimal_portfolio_insurance_f_0.pdf,edhec_working_paper_growth_optimal_portfolio_insurance_f_0.pdf,pdf,a16bdd2d410f70ebdc220552a5dc182277126572,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/machine_learning_for_asset_managers (2) (1).pdf,machine_learning_for_asset_managers (2) (1).pdf,pdf,dce7dcd0a1aa9e0fdb74abb2f0505702fdef96c1,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/multiperiod_portfolio_drawdown.pdf,multiperiod_portfolio_drawdown.pdf,pdf,8db99c567d68d9e5bb425c9bf894cf9ebb66530a,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/ssrn_id2965561_code2698469.pdf,ssrn_id2965561_code2698469.pdf,pdf,fe7b07a3dfff247bca6952bebb36bea5051cefc4,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/ssrn_id4321398_code113731.pdf,ssrn_id4321398_code113731.pdf,pdf,a2935c5ebed3654eb2d2e60d021546015f480ccd,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/ssrn_id923404_code9.pdf,ssrn_id923404_code9.pdf,pdf,4c0489ccad2aac98e711006009fe9ef7072321a1,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,textbooks,textbooks/the-complete-guide-to-capital-markets-for-quantitative-professionals_compress.pdf,the-complete-guide-to-capital-markets-for-quantitative-professionals_compress.pdf,pdf,9327e1e3db60dc1ca007808de9cf8d59fcd7c5e7,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/2569-005- Quant 03-28 - INV.pdf,2569-005- Quant 03-28 - INV.pdf,pdf,67b8a1d00e6f337b3e932b0f81d71757e9b96506,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/Alpha Evaluation on WorldQuant BRAIN Platform.pdf,Alpha Evaluation on WorldQuant BRAIN Platform.pdf,pdf,f59eba6c40a845c6c347a4c4bb9586e338cbf0ca,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/Grammar Fundamentals ΓÇô Introduction To Brain Expression (english).pdf,Grammar Fundamentals ΓÇô Introduction To Brain Expression (english).pdf,pdf,6c3b2da4454dd086548c0294783403fd44dfbc4b,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/How BRAIN works - WorldQuant BRAIN.pdf,How BRAIN works - WorldQuant BRAIN.pdf,pdf,27419c1d18ef3eee1893339bf4c4d3eabd97ba9a,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/Intermediate Pack - Improve your Alpha [2_2] _ WorldQuant BRAIN.pdf,Intermediate Pack - Improve your Alpha [2_2] _ WorldQuant BRAIN.pdf,pdf,da7f2ec5ce65c8dd851dce518f1faed250cfab30,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_template.pdf,alpha_design_template.pdf,pdf,d8ea574df2061be0b40d11bc564e90fd17e45c5f,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_template_EN.pdf,alpha_design_template_EN.pdf,pdf,60178844757532a53d467658d0c3b82b540e3a79,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_template_EN_full.pdf,alpha_design_template_EN_full.pdf,pdf,9389f9838c5600ce05d0109e09742bb4171d6489,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_template_EN_full_v2.pdf,alpha_design_template_EN_full_v2.pdf,pdf,95e6e014fa6afffd539019537e52c70ea7ddb30e,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_template_EN_with_example.pdf,alpha_design_template_EN_with_example.pdf,pdf,2649bb65a79cfc3b92d9efe9f8efc560b1f17c0e,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_worksheet_EN_3pages.pdf,alpha_design_worksheet_EN_3pages.pdf,pdf,19fb1c1db59f20aec47915f1298def719bbd7440,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_worksheet_EN_3pages_v2.pdf,alpha_design_worksheet_EN_3pages_v2.pdf,pdf,508c4cc4145dd01008a7ce8f3644c22343dce753,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_worksheet_FINAL.pdf,alpha_design_worksheet_FINAL.pdf,pdf,1ebcb37c42f93626c5ab5cb224d3fc269ae203d2,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
47bf86ada661e7d016280250138ce99ebf5c40ee,worldquant-brain,worldquant-brain/alpha_design_worksheet_FINAL_v2.pdf,alpha_design_worksheet_FINAL_v2.pdf,pdf,6a8a13c4446e85435b34b1d4e34249b5ebcb02d0,CATALOG_ONLY,P3_REFERENCE_LIBRARY,Filename/tree metadata only; content claim not verified by this inventory.
