<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.23	63205.00	64744.50	62378.70	63294.80	158477	0	1500
2024.09.24	63300.30	64584.90	62706.10	64213.00	139147	0	1500
2024.09.25	64201.20	64811.80	62975.20	63481.10	144751	0	1500
2024.09.26	63485.50	65821.20	62641.00	64670.60	156131	0	1500
2024.09.27	64668.20	66474.20	64628.50	65806.60	164413	0	1500
2024.09.28	65831.80	66267.40	65428.50	65646.30	104334	0	1500
2024.09.29	65646.30	66073.10	65428.90	65810.60	130387	0	1500
2024.09.30	65811.20	65987.40	63030.10	63775.60	177272	0	1500
2024.10.01	63774.10	64111.70	60139.90	60772.10	166290	0	1500
2024.10.02	60774.00	62356.00	59963.10	60902.90	179807	0	1500
2024.10.03	60901.40	61475.10	59834.20	60765.40	154764	0	1500
2024.10.04	60770.00	62469.30	60444.50	62396.20	138307	0	1500
2024.10.05	62280.50	62362.20	61677.00	61709.90	77400	0	1500
2024.10.06	61708.40	62954.30	61691.40	62602.50	90505	0	1500
2024.10.07	62601.00	64457.70	62287.90	62994.05	150980	0	1500
2024.10.08	62991.65	63363.50	61825.10	62334.95	177170	0	1500
2024.10.09	62335.25	62532.00	60234.00	60369.10	158207	0	470
2024.10.10	60369.10	61241.30	58853.40	59716.90	155885	0	0
2024.10.11	59716.10	63411.70	59628.60	62991.70	167966	0	1500
2024.10.12	62841.35	63465.10	62327.00	63019.30	96829	0	1500
2024.10.13	63023.51	63356.20	62030.30	62732.20	129412	0	1500
2024.10.14	62730.50	66284.65	62430.60	65927.50	180130	0	1500
2024.10.15	65928.90	67936.80	64779.80	66474.60	179731	0	1500
2024.10.16	66471.40	68400.00	66130.90	67601.20	170452	0	1500
2024.10.17	67601.20	67937.00	66633.20	66915.20	162859	0	1500
2024.10.18	66915.20	69003.10	66893.60	68419.00	159811	0	1500
2024.10.19	68406.50	68693.70	67995.40	68231.20	87968	0	1500
2024.10.20	68227.00	68885.80	68088.70	68750.50	108698	0	1500
2024.10.21	68750.50	69516.50	66797.40	67716.00	166690	0	1500
2024.10.22	67716.60	67918.60	66560.40	67478.70	174301	0	1500
2024.10.23	67479.80	67815.70	65170.80	66585.80	163503	0	1500
2024.10.24	66586.10	68301.50	66295.30	68149.40	159888	0	1500
2024.10.25	68148.20	68825.50	65848.60	66792.20	196787	0	1500
2024.10.26	67171.60	67364.40	65514.20	67171.20	112797	0	1500
2024.10.27	67171.20	67903.50	66855.30	67679.50	128555	0	1500
2024.10.28	67679.50	69876.30	67532.70	69624.70	175433	0	1500
2024.10.29	69631.00	73618.90	69499.05	72307.00	176454	0	1500
2024.10.30	72307.00	72981.60	71404.00	72844.90	157850	0	1500
2024.10.31	72842.40	72958.80	69563.00	69904.10	109537	0	1500
2024.11.01	69904.90	71596.40	68747.50	69182.70	135867	0	1500
2024.11.02	69383.00	69876.50	68988.20	69414.80	52420	0	1500
2024.11.03	69414.80	69528.80	67427.90	69095.50	86422	0	1500
2024.11.04	69101.70	69443.50	66762.20	67048.60	119766	0	1500
2024.11.05	67047.30	70527.20	66998.60	69149.35	201854	0	1500
2024.11.06	69140.40	76500.40	68896.80	75980.30	245216	0	1500
2024.11.07	75984.30	76972.50	74477.00	75945.10	247740	0	1520
2024.11.08	75943.00	77277.90	75555.30	76525.00	218116	0	1500
2024.11.09	76577.10	76853.50	75747.00	76470.80	135838	0	1500
2024.11.10	76471.60	81125.50	76392.20	79909.40	212928	0	1500
2024.11.11	79911.90	88473.30	79832.90	87994.95	232108	0	1630
2024.11.12	87994.95	89997.15	85118.50	88309.15	208818	0	1500
2024.11.13	88310.25	93469.05	86249.40	88626.95	242908	0	1500
2024.11.14	88626.20	91813.90	86926.25	88171.05	251716	0	1900
2024.11.15	88171.70	91875.70	86646.75	91711.50	143440	0	4370
2024.11.16	91255.50	91829.95	90073.90	91035.40	71147	0	4520
2024.11.17	91034.50	91444.70	88979.00	89117.20	82129	0	1500
2024.11.18	89104.20	92602.20	88724.70	91356.15	80189	0	1500
2024.11.19	91347.35	94010.10	90291.90	92280.60	66613	0	1500
2024.11.20	92280.25	94929.20	91475.10	94407.55	61712	0	1500
2024.11.21	94405.45	99040.10	93830.20	98066.00	67076	0	1500
2024.11.22	98059.20	99728.10	97179.80	99396.00	78302	0	1500
2024.11.23	98756.00	99051.80	97209.10	98054.20	52614	0	1500
2024.11.24	98064.20	98680.60	95773.90	97012.70	64155	0	1500
2024.11.25	97017.50	98985.70	93520.00	93698.25	64220	0	1500
2024.11.26	93706.25	95015.00	90744.70	91643.40	83767	0	1500
2024.11.27	91657.10	97361.00	91504.30	96407.75	78133	0	1500
2024.11.28	96406.45	96698.70	94678.20	95137.90	188130	0	1500
2024.11.29	95136.60	98751.00	95074.10	97474.00	237460	0	1500
2024.11.30	97407.70	97578.80	96329.30	96814.60	158876	0	1500
2024.12.01	96813.70	97841.00	95762.60	97821.70	208662	0	1500
2024.12.02	97820.10	98238.40	94371.00	95381.45	210950	0	1500
2024.12.03	95383.55	96319.50	93562.70	96059.45	237296	0	1500
2024.12.04	96063.55	99226.40	94649.40	97873.45	229208	0	1500
2024.12.05	97865.40	104076.40	97769.20	98980.05	227601	0	1500
2024.12.06	98975.00	102081.70	91827.20	100528.00	216648	0	1500
2024.12.07	100722.50	100799.80	99016.80	99948.00	125252	0	1500
2024.12.08	99950.50	100553.10	98727.10	100077.00	136168	0	1500
2024.12.09	100072.55	101464.10	94155.80	96910.00	200103	0	1500
2024.12.10	96910.30	98313.30	94267.20	96892.20	202208	0	1500
2024.12.11	96901.80	101777.50	95728.80	101606.60	192790	0	1500
2024.12.12	101612.50	102598.00	99300.90	99765.40	176648	0	1500
2024.12.13	99773.30	101932.10	99235.20	101328.90	146972	0	1500
2024.12.14	101270.30	102672.35	100584.40	101050.40	83684	0	1500
2024.12.15	101047.30	103424.20	100892.80	102820.80	94528	0	1500
2024.12.16	102819.40	107832.30	102610.30	106066.40	144268	0	1500
2024.12.17	106066.40	108373.20	105517.30	106386.40	143599	0	1500
2024.12.18	106391.30	106540.70	100195.00	100922.70	161770	0	1500
2024.12.19	100912.30	102758.60	95521.30	97302.00	156164	0	1500
2024.12.20	97289.00	98336.70	92094.90	96512.10	182243	0	1500
2024.12.21	97420.80	99528.50	96492.70	96789.30	39164	0	1500
2024.12.22	96790.90	97385.30	94313.00	95057.30	47381	0	1500
2024.12.23	95055.50	96413.50	92305.90	93783.30	74929	0	1500
2024.12.24	93783.30	99438.35	93421.90	98269.50	52819	0	1500
2024.12.26	98375.40	99870.90	95083.50	95682.20	106622	0	1500
2024.12.27	95681.20	97374.55	93274.50	94377.30	169227	0	1500
2024.12.28	94310.10	95159.30	93993.50	94972.50	96527	0	1500
2024.12.29	94973.30	95548.40	92962.40	93161.00	110956	0	1500
2024.12.30	93161.00	94898.70	91274.60	91905.80	174907	0	1500
2024.12.31	91909.50	96133.60	91783.00	93699.20	134019	0	1500
2025.01.02	94763.70	97748.20	94189.30	97103.60	131374	0	1500
2025.01.03	97104.60	98955.90	96021.20	98217.70	118012	0	1500
2025.01.04	98285.80	98763.60	97502.90	98337.90	56956	0	1500
2025.01.05	98343.40	98639.90	97239.40	98469.50	67834	0	1500
2025.01.06	98470.50	102503.60	97913.20	101614.20	91057	0	1500
2025.01.07	101611.50	102734.70	96078.30	96427.20	107459	0	1500
2025.01.08	96431.00	97248.00	92481.30	94391.40	153590	0	1500
2025.01.09	94391.40	95340.10	91178.00	92085.70	162603	0	1500
2025.01.10	92074.30	95809.90	91619.50	94589.40	163557	0	1500
2025.01.11	94745.15	94978.00	93817.00	94882.80	84809	0	1500
2025.01.12	94884.50	95377.80	93659.90	94279.60	103143	0	1500
2025.01.13	94277.80	95885.95	89155.30	94139.10	173678	0	1500
2025.01.14	94141.50	97352.80	94090.50	96419.30	134154	0	1500
2025.01.15	96430.70	100722.00	96392.60	99654.50	125889	0	1500
2025.01.16	99653.00	100863.60	97265.20	100099.40	124119	0	1500
2025.01.17	100099.40	105942.60	99362.10	104642.10	134010	0	1500
2025.01.18	104448.90	104919.80	102230.70	103752.90	114148	0	1500
2025.01.19	103744.40	106304.00	103294.80	103489.50	129190	0	1500
2025.01.20	103487.30	109394.15	99432.70	102477.00	218582	0	1500
2025.01.21	102474.00	107234.20	100065.40	106778.40	217327	0	1500
2025.01.22	106782.90	106824.10	103318.60	104053.70	184335	0	1500
2025.01.23	104039.10	106860.20	101211.00	103066.50	159970	0	1500
2025.01.24	103075.00	107179.10	102731.20	105149.20	129134	0	1500
2025.01.25	104799.20	105296.20	104115.00	105097.60	52354	0	1500
2025.01.26	105080.86	105473.75	104429.45	104545.10	62325	0	1500
2025.01.27	104545.10	104711.80	97716.40	101318.30	160723	0	1500
2025.01.28	101340.20	103761.80	100212.10	100260.20	109519	0	1500
2025.01.29	100253.20	104785.90	100211.40	103748.60	149542	0	1500
2025.01.30	103748.60	106465.50	103294.60	105073.30	180858	0	1500
2025.01.31	105070.90	106054.70	101509.40	102106.30	210680	0	1500
2025.02.01	102240.80	102784.60	100915.20	101157.20	99060	0	1500
2025.02.02	101158.70	101455.80	96543.70	96998.40	230029	0	1500
2025.02.03	96998.40	102124.45	91108.95	101892.50	339764	0	1500
2025.02.04	101902.70	102622.20	96425.30	96521.70	270033	0	1500
2025.02.05	96521.80	99176.40	96163.10	96919.60	261426	0	1500
2025.02.06	96918.40	99169.60	95667.30	96795.40	257205	0	1500
2025.02.07	96794.40	100197.80	95614.30	96024.10	274057	0	1500
2025.02.08	96078.80	96907.50	95666.90	96536.90	131258	0	1500
2025.02.09	96536.90	97346.70	94713.10	95169.30	156807	0	1500
2025.02.10	95172.90	98363.80	94785.30	97385.40	232063	0	1500
2025.02.11	97384.30	98508.30	94822.30	96352.20	200863	0	1500
2025.02.12	96348.70	97911.70	94053.40	97639.00	164451	0	1500
2025.02.13	97647.50	98130.90	95223.90	96480.90	228232	0	1500
2025.02.14	96475.40	98879.90	96261.80	97472.60	103533	0	1650
2025.02.15	97156.00	97990.30	97005.20	97677.80	93163	0	1500
2025.02.16	97683.75	97761.40	96661.50	97169.10	105146	0	1500
2025.02.17	97168.30	97192.90	95188.90	96404.60	100790	0	1610
2025.02.18	96402.50	96715.20	93308.60	94992.00	119545	0	1910
2025.02.19	94993.00	96687.10	94790.20	96273.90	91942	0	2000
2025.02.20	96275.20	98746.10	96266.00	98105.10	83223	0	2020
2025.02.21	98105.20	99518.30	94745.60	95284.40	104280	0	2040
2025.02.22	95752.70	96809.80	95593.50	96656.00	89630	0	1500
2025.02.23	96656.90	96727.10	95232.40	95752.20	84829	0	1500
2025.02.24	95755.98	96512.60	93567.60	93944.00	105462	0	1970
2025.02.25	93944.00	93961.70	85897.30	88701.60	181759	0	1500
2025.02.26	88701.80	89347.50	82131.90	84474.60	150302	0	1500
2025.02.27	84514.00	86986.10	82578.50	84283.30	158822	0	1860
2025.02.28	84282.70	85090.00	78161.80	84193.50	189088	0	1500
2025.03.01	84097.35	86532.30	83779.75	86034.10	137493	0	1500
2025.03.02	86043.50	95078.60	85005.25	94262.00	194163	0	1500
2025.03.03	94259.00	94834.20	85012.90	85295.40	178035	0	1500
2025.03.04	85294.10	88938.00	81415.80	87470.80	195835	0	1500
2025.03.05	87475.10	90934.00	86330.60	90364.90	168571	0	1500
2025.03.06	90363.50	92805.40	87811.50	89883.20	169114	0	1500
2025.03.07	89922.80	91281.90	84626.90	86282.80	176256	0	1500
2025.03.08	86712.10	86878.90	85202.50	86206.00	117663	0	1500
2025.03.09	86199.96	86491.10	82193.20	83080.40	174619	0	1500
2025.03.10	83083.50	84032.70	77370.40	79236.70	188716	0	1500
2025.03.11	79237.00	83590.70	76552.90	82775.80	180735	0	1500
2025.03.12	82777.10	84403.90	80581.70	83094.30	151592	0	1500
2025.03.13	83094.40	84305.50	79901.00	80323.10	146158	0	1500
2025.03.14	80323.10	85307.70	80228.40	84118.90	127826	0	1500
2025.03.15	84203.60	84684.95	83600.30	84373.40	94289	0	1500
2025.03.16	84375.90	85098.00	82364.40	83194.70	131059	0	1500
2025.03.17	83192.20	84750.00	81982.20	83952.80	128214	0	1500
2025.03.18	83952.90	84239.50	81115.90	82025.10	144367	0	1500
2025.03.19	82024.70	85950.20	81895.20	85354.50	188602	0	1500
2025.03.20	85349.90	87470.70	83595.50	84475.00	123916	0	1500
2025.03.21	84474.90	84798.80	83111.50	84167.10	96167	0	1500
2025.03.22	84370.70	84404.00	83904.40	83911.20	86985	0	1500
2025.03.23	83912.10	85400.40	83644.50	85073.70	94688	0	1500
2025.03.24	85073.70	88772.10	84917.60	87858.20	95612	0	1500
2025.03.25	87860.80	88556.90	86309.90	87893.90	88375	0	1500
2025.03.26	87893.90	88300.00	85843.10	87290.80	133694	0	1500
2025.03.27	87297.70	87773.55	85790.60	87296.80	160635	0	1500
2025.03.28	87296.80	87721.10	83530.50	83742.00	199015	0	1500
2025.03.29	83998.25	84585.40	81610.70	82471.70	123891	0	1500
2025.03.30	82467.10	83517.60	82022.05	82529.70	130334	0	1500
2025.03.31	82529.70	83929.30	81258.95	82409.00	199176	0	1500
2025.04.01	82409.00	85498.45	82233.65	85228.90	177979	0	1500
2025.04.02	85231.70	88513.20	83904.50	85631.10	182840	0	1500
2025.04.03	85652.00	85733.90	81162.10	82314.00	251304	0	1500
2025.04.04	82314.00	84718.90	81642.50	84115.40	247429	0	1500
2025.04.05	84117.60	84252.35	82342.10	83032.40	86514	0	1500
2025.04.06	83034.00	83752.55	78490.60	78817.70	159910	0	1500
2025.04.07	78832.80	81172.30	74409.40	78899.60	333614	0	1500
2025.04.08	78894.50	80841.05	76242.35	77053.60	251659	0	1500
2025.04.09	77075.50	83248.20	74552.00	83168.70	301558	0	1500
2025.04.10	83168.70	83577.90	78397.90	79889.80	233677	0	1500
2025.04.11	79886.20	84173.80	78909.10	83804.10	189821	0	1500
2025.04.12	83628.60	85890.60	82750.50	85485.80	120838	0	1500
2025.04.13	85468.00	86078.60	83027.80	83469.70	161805	0	1500
2025.04.14	83469.70	85793.55	83012.80	84838.40	189939	0	1500
2025.04.15	84838.40	86465.35	83794.60	84009.70	147275	0	1500
2025.04.16	84006.80	85493.30	83087.60	84298.70	154910	0	1500
2025.04.17	84298.70	85505.15	83720.90	85135.60	126606	0	1500
2025.04.18	85135.60	85165.70	84282.20	84489.40	100052	0	1500
2025.04.19	84492.00	85635.50	84328.30	85161.60	65030	0	1500
2025.04.20	85162.30	85357.10	83954.70	85121.90	73015	0	1500
2025.04.21	85124.90	88536.10	84661.00	87365.40	190488	0	1500
2025.04.22	87365.40	91766.90	86878.90	91155.70	185441	0	1500
2025.04.23	91155.70	94659.50	91109.20	93675.50	167020	0	1500
2025.04.24	93675.50	93951.85	91662.60	93411.70	114857	0	1500
2025.04.25	93416.80	95880.30	92867.10	94937.30	137904	0	1500
2025.04.26	94937.30	95259.50	93902.10	94108.80	73128	0	1500
2025.04.27	94108.80	95361.90	93668.20	94282.50	63468	0	1500
2025.04.28	94282.50	95654.30	92826.20	94473.00	120884	0	1500
2025.04.29	94473.00	95482.40	94218.80	94843.20	98831	0	1500
2025.04.30	94843.20	95256.45	92904.35	94557.30	127120	0	1500
2025.05.01	94556.70	97489.00	93999.50	96425.80	137219	0	1500
2025.05.02	96422.80	97927.30	96182.80	97032.90	155927	0	1500
2025.05.03	97032.60	97032.60	95887.50	96348.70	67917	0	1500
2025.05.04	96349.90	96454.00	95215.70	95722.80	86697	0	1500
2025.05.05	95722.80	95775.10	93490.60	94228.10	147479	0	1500
2025.05.06	94228.10	95192.60	93360.80	94677.80	142853	0	1500
2025.05.07	94677.80	97735.40	94457.80	96779.60	132252	0	1500
2025.05.08	96779.60	102846.90	96666.00	102613.60	175661	0	1500
2025.05.09	102613.60	104365.40	102116.95	103194.90	210167	0	1500
2025.05.10	102993.40	104107.10	102723.00	103190.20	99488	0	1500
2025.05.11	103190.20	105016.40	103143.60	104286.50	182443	0	1500
2025.05.12	104286.50	105793.70	100710.00	102670.80	225490	0	1500
2025.05.13	102670.80	105014.25	101429.20	104570.30	146612	0	1500
2025.05.14	104570.30	104645.00	102604.25	103566.10	129132	0	1500
2025.05.15	103566.10	104202.20	101401.40	103446.40	197711	0	1500
2025.05.16	103446.40	104593.00	102724.60	103693.20	143903	0	1500
2025.05.17	103690.40	103749.40	102629.50	103410.50	128112	0	1500
2025.05.18	103410.50	105997.80	102938.50	104101.30	137215	0	1500
2025.05.19	104104.50	107130.00	102078.90	105499.60	185194	0	1500
2025.05.20	105499.60	107350.80	104179.90	106940.40	153409	0	1500
2025.05.21	106937.10	109899.70	105959.70	108299.10	196371	0	1500
2025.05.22	108308.40	112014.80	107980.45	111103.85	198773	0	1500
2025.05.23	111103.85	111865.50	107317.10	108218.66	159600	0	1500
2025.05.24	108337.81	109267.09	106803.75	108890.39	168076	0	6908
2025.05.25	108889.43	108908.25	106619.26	107695.95	204427	0	1980
2025.05.26	107697.79	110470.52	107193.31	109603.69	245120	0	1500
2025.05.27	109603.69	110755.44	107484.52	109592.04	274391	0	1500
2025.05.28	109593.57	109741.74	106767.86	107330.18	245413	0	1740
2025.05.29	107332.12	108938.29	105625.00	106176.00	254165	0	1900
2025.05.30	106177.00	106463.00	103629.50	104610.90	78405	0	800
2025.05.31	104665.70	104903.85	103112.65	104835.35	147657	0	1200
2025.06.01	104835.35	105365.35	103803.35	105007.00	133121	0	1200
2025.06.02	105005.85	106002.35	103702.45	104943.20	198398	0	1200
2025.06.03	104943.20	106822.16	104629.20	105765.69	105071	0	1200
2025.06.04	105765.69	106018.74	104207.04	104638.27	70262	0	1200
2025.06.05	104638.27	105958.00	100377.21	100492.63	200705	0	1200
2025.06.06	100485.92	105393.96	100427.23	104529.11	229693	0	1200
2025.06.07	104526.32	105932.49	103924.74	105886.73	168460	0	1200
2025.06.08	105886.29	106389.18	104993.68	106173.82	174805	0	1800
2025.06.09	106173.82	108812.69	105337.89	108728.34	200351	0	1200
2025.06.10	108728.34	110635.20	108341.31	109959.11	281037	0	1500
2025.06.11	109958.49	110397.51	108411.21	108927.04	233647	0	1500
2025.06.12	108927.04	109236.27	105778.57	106001.11	278940	0	1500
2025.06.13	106000.10	106459.01	102716.19	105452.14	302573	0	1500
2025.06.14	105453.32	106254.83	104323.45	104908.37	173361	0	1500
2025.06.15	104908.82	106154.75	104602.65	104736.72	201700	0	1500
2025.06.16	104736.22	108904.58	104489.83	108802.87	278173	0	1500
2025.06.17	108800.36	108965.26	103347.57	104355.66	311952	0	1500
2025.06.18	104354.61	105555.70	103491.16	104803.80	237479	0	1500
2025.06.19	104803.30	105240.30	103911.03	104254.81	158863	0	1500
2025.06.20	104254.81	106518.03	102330.83	103657.05	73417	0	1500
2025.06.21	103657.05	103858.00	102168.55	102760.10	83380	0	1500
2025.06.22	102760.10	103360.38	98160.68	99515.46	252320	0	1500
2025.06.23	99515.46	103942.02	98998.99	103755.62	107711	0	1500
2025.06.24	103766.37	106301.29	103652.43	106095.00	89386	0	1500
2025.06.25	106095.00	108155.04	105734.24	107803.61	68843	0	1500
2025.06.26	107802.61	108305.36	106569.48	107781.40	56290	0	1500
2025.06.27	107781.40	107811.15	106382.68	107114.98	78655	0	1500
2025.06.28	107032.34	107500.56	106805.78	107169.96	120568	0	1500
2025.06.29	107169.75	108514.65	107154.95	107345.09	447258	0	1500
2025.06.30	107344.89	108774.55	106712.04	107569.54	253486	0	1500
2025.07.01	107569.54	107586.54	105243.00	105917.31	83504	0	1500
2025.07.02	105917.31	109774.21	105111.48	109166.63	97020	0	1500
2025.07.03	109166.63	110539.49	108535.01	109970.01	67354	0	1500
2025.07.04	109970.01	110022.51	107269.25	107706.73	113518	0	1500
2025.07.05	107706.73	108420.64	107700.22	108114.22	17444	0	1500
2025.07.06	108114.22	109141.65	107808.44	108672.20	18310	0	1500
2025.07.07	108672.20	109742.55	107499.88	107875.20	77220	0	1500
2025.07.08	107875.20	109249.10	107437.56	108642.12	87313	0	1500
2025.07.09	108642.12	112047.41	108324.50	110736.85	44826	0	1500
2025.07.10	110736.85	113855.88	110534.07	113567.01	50938	0	1500
2025.07.11	113555.01	118908.00	113463.10	117679.73	79628	0	1500
2025.07.12	117679.73	118125.52	116902.81	117033.80	149673	0	1500
2025.07.13	117033.80	119473.24	117009.80	119090.76	54685	0	1500
2025.07.14	119090.76	123256.37	118284.50	120175.36	77897	0	1500
2025.07.15	120175.36	120327.34	115709.16	116410.06	94662	0	1500
2025.07.16	116410.06	119989.93	116350.79	119978.50	59762	0	1500
2025.07.17	119979.50	120094.50	117499.50	119492.50	76254	0	1500
2025.07.18	119500.68	120893.14	116879.50	117468.11	96118	0	1500
2025.07.19	117468.11	118575.63	117416.00	117784.71	38576	0	1642
2025.07.20	117784.71	118919.60	117321.54	118143.68	15098	0	1500
2025.07.21	118143.68	119692.01	116539.21	116991.11	89083	0	1500
2025.07.22	116984.18	120322.31	116170.58	119797.68	91043	0	1500
2025.07.23	119797.68	120323.33	117349.69	117944.58	98339	0	1500
2025.07.24	117951.35	119543.27	117181.50	118772.55	69711	0	1500
2025.07.25	118772.55	118844.05	114740.27	117108.88	103016	0	1500
2025.07.26	117108.88	118356.66	117002.72	118009.70	18188	0	1512
2025.07.27	118009.70	119603.60	117884.71	118804.13	37873	0	1500
2025.07.28	118804.13	119871.53	117428.17	118060.32	151277	0	1500
2025.07.29	118060.41	119338.38	116926.07	117482.12	339802	0	1500
2025.07.30	117495.01	118810.67	115748.65	117144.60	121949	0	1500
2025.07.31	117144.56	118925.78	116421.29	116490.66	204203	0	1500
2025.08.01	116490.66	116905.20	113112.43	113897.96	308308	0	1500
2025.08.02	113898.54	114053.10	112000.16	112770.21	248959	0	1500
2025.08.03	112769.55	114795.01	111909.31	114415.82	161872	0	1500
2025.08.04	114415.82	115751.82	114053.03	114808.43	190524	0	1500
2025.08.05	114806.70	115368.68	112640.40	113686.53	206290	0	1500
2025.08.06	113686.53	115741.24	113287.69	115058.63	211275	0	1500
2025.08.07	115058.18	117576.77	114279.70	117232.57	363733	0	1500
2025.08.08	117233.31	117689.12	115871.47	116911.66	369725	0	1500
2025.08.09	116909.33	117509.59	116366.70	116823.63	137673	0	1500
2025.08.10	116824.22	119155.85	116425.00	118362.97	168788	0	1500
2025.08.11	118366.06	122337.89	118128.51	118830.57	255412	0	1500
2025.08.12	118830.57	120323.01	118077.28	120183.51	211089	0	1500
2025.08.13	120183.51	123045.97	118939.70	122974.23	209282	0	1500
2025.08.14	122974.23	124571.77	117220.50	117947.01	230956	0	1500
2025.08.15	117947.01	119340.34	116854.11	117361.51	219105	0	1500
2025.08.16	117361.51	117996.51	117080.85	117737.20	93439	0	1500
2025.08.17	117735.88	118640.28	117253.77	117678.55	142989	0	1500
2025.08.18	117682.17	118080.78	114708.07	116461.05	266609	0	1500
2025.08.19	116461.05	117047.72	112753.44	113587.40	275720	0	1500
2025.08.20	113587.89	114504.33	112397.88	114420.69	208314	0	1500
2025.08.21	114408.19	114859.60	112004.45	112447.22	154369	0	1500
2025.08.22	112439.39	117443.84	111677.94	117092.28	194253	0	1500
2025.08.23	117088.64	117225.50	114561.53	115340.13	148060	0	1500
2025.08.24	115339.62	115684.92	110751.39	112804.92	122619	0	1500
2025.08.25	112813.73	113709.33	109430.79	109603.40	138693	0	1500
2025.08.26	109614.36	111424.58	108728.04	111366.98	170619	0	1500
2025.08.27	111366.98	112669.53	110382.61	112440.05	159382	0	1500
2025.08.28	112439.56	113509.58	110867.81	111912.11	152985	0	1500
2025.08.29	111912.11	112667.14	107549.24	107799.32	165829	0	1500
2025.08.30	107807.64	108950.14	107380.51	108667.05	125347	0	1500
2025.08.31	108667.02	109516.79	108205.90	109154.35	115700	0	1500
2025.09.01	109154.35	109946.72	107280.05	108899.79	158345	0	1500
2025.09.02	108899.96	111811.82	107494.11	111445.29	191675	0	1500
2025.09.03	111445.29	112650.28	110571.63	112287.96	141636	0	1500
2025.09.04	112287.96	112331.55	109363.86	110431.78	158213	0	1500
2025.09.05	110443.03	113439.63	110234.81	111671.67	165399	0	1500
2025.09.06	111680.92	111730.69	110021.83	110218.37	99872	0	1500
2025.09.07	110218.26	111457.67	110130.83	111373.69	86491	0	1500
2025.09.08	111373.69	112965.82	110638.08	112007.18	97634	0	1500
2025.09.09	112004.66	113341.30	110786.88	111555.44	112267	0	1500
2025.09.10	111554.41	114372.67	110948.34	113629.87	136580	0	1500
2025.09.11	113614.96	114770.67	113462.68	114444.79	126705	0	1500
2025.09.12	114455.61	116847.93	114442.81	116266.45	147387	0	1500
2025.09.13	116266.45	116472.14	115203.30	115985.90	95114	0	1500
2025.09.14	115985.11	116252.81	115241.42	115895.92	118073	0	1500
2025.09.15	115896.34	116834.03	114431.42	115441.87	180599	0	1500
2025.09.16	115441.87	116980.36	114803.40	116889.10	146512	0	1500
2025.09.17	116887.33	117374.92	114799.48	115684.53	157348	0	1500
2025.09.18	115683.11	118018.72	115376.84	117591.45	139611	0	1500
2025.09.19	117589.84	117591.98	115166.39	115436.12	125739	0	1500
2025.09.20	115436.12	116211.95	115390.87	115807.28	88453	0	1500
2025.09.21	115807.28	116026.40	115289.35	115400.09	96990	0	1500
2025.09.22	115400.09	115640.04	111860.85	112882.58	143806	0	1500
2025.09.23	112877.95	113401.33	111535.47	112049.01	166821	0	1500
2025.09.24	112056.43	114017.01	111122.39	113569.22	161321	0	1500
2025.09.25	113563.33	113715.50	108674.57	109227.46	143273	0	1500
2025.09.26	109229.36	110401.39	108688.49	109373.00	138468	0	1500
2025.09.27	109373.50	109810.62	109250.36	109449.91	92455	0	1500
2025.09.28	109455.06	111010.95	109250.16	110862.00	105007	0	1500
2025.09.29	110861.79	114522.50	110687.21	114345.50	126468	0	1500
2025.09.30	114346.00	114882.71	112755.92	114677.86	117367	0	1500
2025.10.01	114677.86	118273.06	113797.98	117587.24	134471	0	1500
2025.10.02	117587.22	121104.60	117366.33	120699.29	153283	0	1500
2025.10.03	120698.29	124016.01	119300.31	122526.27	175544	0	1500
2025.10.04	122526.27	122881.31	121591.01	121965.09	158469	0	1500
2025.10.05	121965.09	125764.98	121946.12	122755.02	94477	0	1500
2025.10.06	122755.02	126295.32	122546.61	125272.01	65593	0	1500
2025.10.07	125272.01	125357.76	120630.45	122016.35	64878	0	1500
2025.10.08	121992.98	124250.73	121101.57	122884.48	86020	0	1500
2025.10.09	122875.17	123814.83	119716.93	121172.33	145237	0	1500
2025.10.10	121172.54	122587.76	113023.05	114251.36	203550	0	1500
2025.10.11	114260.36	117548.30	103229.25	110377.16	124596	0	1500
2025.10.12	110377.16	115564.89	109695.97	115034.62	70280	0	1500
2025.10.13	115034.62	116059.22	113743.34	115792.64	104911	0	1500
2025.10.14	115793.91	115923.18	109943.49	113024.37	238151	0	1500
2025.10.15	113024.37	113657.33	110198.09	111158.08	256520	0	1500
2025.10.16	111158.24	112029.63	107479.83	107871.47	269861	0	1500
2025.10.17	107863.03	109273.58	103506.89	107032.96	274873	0	1500
2025.10.18	107045.61	107540.29	106330.44	107036.56	201762	0	1500
2025.10.19	107039.97	109493.53	106114.86	108885.62	271341	0	1500
2025.10.20	108884.73	111726.92	107449.03	111117.33	278126	0	1500
2025.10.21	111114.47	114055.73	107479.13	110833.75	275888	0	1500
2025.10.22	110829.00	111165.22	106818.78	107701.61	270469	0	1500
2025.10.23	107701.02	111326.07	106707.35	109556.52	222817	0	1500
2025.10.24	109555.92	112096.38	109400.08	110914.81	253316	0	1500
2025.10.25	110914.90	111957.67	110650.27	111452.53	227285	0	1500
2025.10.26	111452.63	114039.37	111272.46	113340.42	251433	0	1500
2025.10.27	113341.56	116410.74	112909.57	114448.82	226580	0	1500
