platform,hash,path,guess_symbol,guess_type
ex4,375a24f46e148c5dfead0290813de4e5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\128-KGRangeCalculatorHLC.ex4,basket,unknown-ea
ex4,da534e2a1e55c8dda8eb1a5e72a56ccc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\129-LaguerreACS.ex4,basket,unknown-ea
ex4,cd8dc5a6626e8dc9266a1254e87044d3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\13-BBandsStopvrdb.ex4,basket,unknown-ea
ex4,27bcaebd6b9d4d17b43b68ab71efaf63,2024-06\FREE EA-20240608T074321Z-001\FREE EA\132-LauncherTRXFinal.ex4,basket,unknown-ea
ex4,8a6c3c5d28ea8085249ffaebc39a9637,2024-06\FREE EA-20240608T074321Z-001\FREE EA\133-LRCChannel.ex4,basket,unknown-ea
ex4,1c45499228c7583d0861f6a59e162562,2024-06\FREE EA-20240608T074321Z-001\FREE EA\134-LRCChannelD.ex4,basket,unknown-ea
ex4,75c98a3df6d2f1b973d1dcd369c5f667,2024-06\FREE EA-20240608T074321Z-001\FREE EA\135-MACDColour.ex4,basket,trend
ex4,df8ed372129dba7c0b202841183317f5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\136-MACDMeter.ex4,basket,trend
ex4,c71e15d6fd393c95c4d36f7838a6cc6d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\137-MACDTraditional.ex4,basket,trend
ex4,61930179c98df80be1931d6d9ef88c78,2024-06\FREE EA-20240608T074321Z-001\FREE EA\138-MAXNonLagMA.ex4,basket,unknown-ea
ex4,97b40d5d8cf33baf854aa6193e162e31,2024-06\FREE EA-20240608T074321Z-001\FREE EA\139-menitIndikator.ex4,basket,unknown-ea
ex4,055a5f9ebb216acb9c2091ea98957b6a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\14-BinaryMath.ex4,basket,unknown-ea
ex4,f634815ffb4095611da8dea5a7085b62,2024-06\FREE EA-20240608T074321Z-001\FREE EA\140-MF.ex4,basket,unknown-ea
ex4,c9ffdf840eefc44196583236c948b536,2024-06\FREE EA-20240608T074321Z-001\FREE EA\141-MFCandles.ex4,basket,unknown-ea
ex4,dc64d866c74c5b2816c3dacf092ddde9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\142-MPiHB.ex4,basket,unknown-ea
ex4,b63de882f08cde8793fe094a765b6672,2024-06\FREE EA-20240608T074321Z-001\FREE EA\143-MTArrZZx.ex4,basket,unknown-ea
ex4,a5772d0e444bafcfaff9df029c9b7312,2024-06\FREE EA-20240608T074321Z-001\FREE EA\144-MTArrZZxl.ex4,basket,unknown-ea
ex4,7c422ee38eb6ece32de7a509090683a7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\145-MTClock.ex4,basket,unknown-ea
ex4,c62f2667d460f4f2a16a867283ae148b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\146-MTFBrainTrendSig.ex4,basket,trend
ex4,79fb7e4a3af8ef2fa656c8b982cd5318,2024-06\FREE EA-20240608T074321Z-001\FREE EA\147-MTFBrainTrendSiground.ex4,basket,trend
ex4,7e3060cb32032a251237cffdb3d0d325,2024-06\FREE EA-20240608T074321Z-001\FREE EA\148-mtfchampion.ex4,basket,unknown-ea
ex4,fab0c028916399712feb3b6f90fc455e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\149-MTFChannel.ex4,basket,unknown-ea
ex4,7bc49966f79653872896900378c2ba51,2024-06\FREE EA-20240608T074321Z-001\FREE EA\15 MINUTE SCALPER.ex4,basket,scalper
ex4,595d3073be148328394475d22e6f1cd9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\15-BollingerBandsStop.ex4,basket,unknown-ea
ex4,9c05737e97d5db4ce995dbe589c59275,2024-06\FREE EA-20240608T074321Z-001\FREE EA\150-MTFPIVOTS.ex4,basket,unknown-ea
ex4,3fc37737e7acfca988985a543d5fc9d8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\151-MTLWMA.ex4,basket,unknown-ea
ex4,a50d9dbc89148d141be6fb8fa683cc06,2024-06\FREE EA-20240608T074321Z-001\FREE EA\152-MTPrice.ex4,basket,unknown-ea
ex4,a7397b27d87f5ab2888d9aaa4ecc3f68,2024-06\FREE EA-20240608T074321Z-001\FREE EA\153-MTSemaforAlert.ex4,basket,unknown-ea
ex4,a20faf51d1edbaaa7fd6628d3c59bf47,2024-06\FREE EA-20240608T074321Z-001\FREE EA\154-MTSSLColor.ex4,basket,unknown-ea
ex4,4dd42edc420be6c3b6ec954d5b38c40a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\155-MTStochastic.ex4,basket,unknown-ea
ex4,96dc162ffab4c8ec8cecf0366a9539b8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\156-MTTJ.ex4,basket,unknown-ea
ex4,2ce786e2e395e2e98525576b978785d7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\157-MTZigZag.ex4,basket,unknown-ea
ex4,989b5f501ae5ba135e3f2ea328f643fa,2024-06\FREE EA-20240608T074321Z-001\FREE EA\159-NeutralHedgeOverlay.ex4,basket,grid-recovery
ex4,6c865ccca3b6c99897c705d285c4ddaf,2024-06\FREE EA-20240608T074321Z-001\FREE EA\16-CCImulti.ex4,basket,unknown-ea
ex4,0f48a7d8ff525bde029e793c8a67eb7c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\160-Nex4tMove.ex4,basket,unknown-ea
ex4,38c0ac2478806da6b9c4b58d6cac6dcf,2024-06\FREE EA-20240608T074321Z-001\FREE EA\161-NNEATrendPredictorPro.ex4,basket,trend
ex4,54bfbabc864e847de86f79c88a333c14,2024-06\FREE EA-20240608T074321Z-001\FREE EA\162-NOGEIS.jrUSDJPY.ex4,basket,unknown-ea
ex4,29cb6fff0c8d85d67ccbc301d153b11a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\163-NRTRRoshveAlertmtf.ex4,basket,unknown-ea
ex4,7eeab29aaa0419cfabc22ddb1c6abd81,2024-06\FREE EA-20240608T074321Z-001\FREE EA\164-PalladaBB.ex4,basket,unknown-ea
ex4,bec77ef8589bbe098c51676f65703510,2024-06\FREE EA-20240608T074321Z-001\FREE EA\165-PalladaBBSig.ex4,basket,unknown-ea
ex4,d3f60a7ca4add915591a55df02c577e3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\166-PalladaCommentator.ex4,basket,unknown-ea
ex4,ecbf56e1deff6c519da895fe9ea418ff,2024-06\FREE EA-20240608T074321Z-001\FREE EA\167-PalladaEA.DCEA.ex4,basket,unknown-ea
ex4,55fde92abc8eac7ff6fa4aff209bd90c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\168-Palladaex4itSignal.ex4,basket,unknown-ea
ex4,caef5574199ff872b8e7a23bd01d522f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\169-PalladaMainSignal.ex4,basket,unknown-ea
ex4,09124dcf8385557f8d036e130ac44936,2024-06\FREE EA-20240608T074321Z-001\FREE EA\17-ChannelSurfer.ex4,basket,unknown-ea
ex4,fd64d6aa46938ac37e0e13e41d6ae522,2024-06\FREE EA-20240608T074321Z-001\FREE EA\170-PalladaMTFCI.ex4,basket,unknown-ea
ex4,ba8a91186a93622b9d1a7486588dc002,2024-06\FREE EA-20240608T074321Z-001\FREE EA\171-PalladaMTFVQI.ex4,basket,unknown-ea
ex4,6c1313fecad1911f947f19cbd6a0e218,2024-06\FREE EA-20240608T074321Z-001\FREE EA\172-PalladaMTFWPRSTO.ex4,basket,unknown-ea
ex4,492f7e5436c3a45d109cfd51d11e4970,2024-06\FREE EA-20240608T074321Z-001\FREE EA\173-PalladaNLMA.ex4,basket,unknown-ea
ex4,18ff88f1e9879b22393427e804107766,2024-06\FREE EA-20240608T074321Z-001\FREE EA\174-PalladaSignalBoard.ex4,basket,unknown-ea
ex4,530796f728af827c3f8bb264794902b0,2024-06\FREE EA-20240608T074321Z-001\FREE EA\175-PalladaTrendPower.ex4,basket,trend
ex4,312662494b0899b016738ea85a3354dc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\176-PalladaVelosity.ex4,basket,unknown-ea
ex4,5cae3af0e5632ccb5f59a383214d0b02,2024-06\FREE EA-20240608T074321Z-001\FREE EA\177-PalladaVolatmeter.ex4,basket,unknown-ea
ex4,df12e33ae2a49495f96ff23fd29565eb,2024-06\FREE EA-20240608T074321Z-001\FREE EA\178-PalladaVQI.ex4,basket,unknown-ea
ex4,151260b70fe088969db9651b7e222df2,2024-06\FREE EA-20240608T074321Z-001\FREE EA\179-PalladaVQIAllAverages.ex4,basket,unknown-ea
ex4,788353df04f2dc3c1b387f46690e2552,2024-06\FREE EA-20240608T074321Z-001\FREE EA\18-ChaosArrZZx.ex4,basket,unknown-ea
ex4,b69a6b26d7e04e8f40d3fcd2c4542fb4,2024-06\FREE EA-20240608T074321Z-001\FREE EA\180-pdfsnaketrend.ex4,basket,trend
ex4,9c924f57e8778dbe7d39ccee2d5828a7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\181-pfddot.ex4,basket,unknown-ea
ex4,1863af0beca653fe50b778e1781060f2,2024-06\FREE EA-20240608T074321Z-001\FREE EA\182-pfdfiretrend.ex4,basket,trend
ex4,a0c7a125bbdc7f44dfc054f550e7553d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\183-pfdflat.ex4,basket,unknown-ea
ex4,509ed2d26ee1a3ab19f51e904645d46e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\184-pfdforcetrend.ex4,basket,trend
ex4,7246bca52a6f805a5a19ba9b67acdec7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\185-pfdsigkom.ex4,basket,unknown-ea
ex4,548fc8b7f393c028ad9f2934b11ef373,2024-06\FREE EA-20240608T074321Z-001\FREE EA\186-pfdsnaketrend.ex4,basket,trend
ex4,e704deb6b4a3d4cdadea368cb619fee2,2024-06\FREE EA-20240608T074321Z-001\FREE EA\187-pfdturbo.ex4,basket,unknown-ea
ex4,101593d2a72ffe058ed7f571667c7606,2024-06\FREE EA-20240608T074321Z-001\FREE EA\188-pfdvol.ex4,basket,unknown-ea
ex4,338ca82664e5bd7731606e1e03183aac,2024-06\FREE EA-20240608T074321Z-001\FREE EA\19-ChaosClock.ex4,basket,unknown-ea
ex4,03b5d10e5c50e19ff9bc3efad55a5026,2024-06\FREE EA-20240608T074321Z-001\FREE EA\190-pipwarecharts.ex4,basket,unknown-ea
ex4,97d5854ae898bfe7f75f83df593413c6,2024-06\FREE EA-20240608T074321Z-001\FREE EA\191-pipwarecompass.ex4,basket,unknown-ea
ex4,c420decba0e39a0bd475ab81223b2aa9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\193-pipwarethvtrix.ex4,basket,unknown-ea
ex4,f307db47575c6b480bd1091f98274590,2024-06\FREE EA-20240608T074321Z-001\FREE EA\194-PivotpointvTex4T.ex4,basket,unknown-ea
ex4,f6a63b1dc987cd261fab282adeae476d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\195-PivotsMonthly.ex4,basket,unknown-ea
ex4,a06d1c636c451a10c6df217da121261f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\196-PivotsWeekly.ex4,basket,unknown-ea
ex4,e52e8ef8a805461a12320abd0bff9b74,2024-06\FREE EA-20240608T074321Z-001\FREE EA\197-PreviousHighsAndLows.ex4,basket,unknown-ea
ex4,bef72c61e9b1694c91220cb88f563eb5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\198-ProFx.ex4,basket,unknown-ea
ex4,2d75921205fdb9907b2236b29a74c3b8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\199-QMovingAverage.ex4,basket,unknown-ea
ex4,17d01361eb436289e48a36d4631f0a49,2024-06\FREE EA-20240608T074321Z-001\FREE EA\1ClickCloseAllv01.ex4,basket,unknown-ea
ex4,694a51286f034b92d59a0d3a886bd040,2024-06\FREE EA-20240608T074321Z-001\FREE EA\1ClickCloseAllv03.ex4,basket,unknown-ea
ex4,6ee2dd798f00532db67363443b4123c8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\2-ADX.ex4,basket,unknown-ea
ex4,c1b683987f12b772097a31ad919bef88,2024-06\FREE EA-20240608T074321Z-001\FREE EA\20-ChaosEntry.ex4,basket,unknown-ea
ex4,022c76e165ba6f20568eb0cafc97d8d4,2024-06\FREE EA-20240608T074321Z-001\FREE EA\200-QQEAD.ex4,basket,unknown-ea
ex4,2303d5d53cf838360421ac1b6a9662e0,2024-06\FREE EA-20240608T074321Z-001\FREE EA\201-QQEAlert.ex4,basket,unknown-ea
ex4,150e187c3bf480244bfd66cc9c35aaa6,2024-06\FREE EA-20240608T074321Z-001\FREE EA\202-quantumfilter.ex4,basket,unknown-ea
ex4,a4af7110ac16b4e8874fd17d881b8f6e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\2020 iExposure alerts.ex4,basket,unknown-ea
ex4,6111d6cafc9225a4e748c26fd9b2ebc0,2024-06\FREE EA-20240608T074321Z-001\FREE EA\2020 ZigZag.ex4,basket,unknown-ea
ex4,a71b36309495342ddb363219cad0478b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\2020.ex4,basket,unknown-ea
ex4,bcbf7b8afcc126f08cfa29ed55b04f7d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\2020v2.ex4,basket,unknown-ea
ex4,cd9d786f528bee3aacd066329df15c1d,2024-06\FREE EA-20240608T074321Z-001\FREE EA\203-quantumfilterosc.ex4,basket,unknown-ea
ex4,6c29e39e34cf69900fb71469575d4cb1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\204-quantumfiltersignals.ex4,basket,unknown-ea
ex4,80eda47ee838366716d49fe41361a96a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\205-RadsT.ex4,basket,unknown-ea
ex4,929df9e4059b9066124f7c9640fc974a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\206-rdbMARibbon.ex4,basket,unknown-ea
ex4,5a854da536e8903351311435b0e503dd,2024-06\FREE EA-20240608T074321Z-001\FREE EA\207-rdbMARibbonmtf.ex4,basket,unknown-ea
ex4,bd76192ec4f3bb5073161701d0b90a46,2024-06\FREE EA-20240608T074321Z-001\FREE EA\208-realMACD.ex4,basket,trend
ex4,386eff7b7eea1f95b0f00799a8c28f29,2024-06\FREE EA-20240608T074321Z-001\FREE EA\209-RSIdi.ex4,basket,unknown-ea
ex4,faa9b2cd9998ab72a4d0071eaea9a1b2,2024-06\FREE EA-20240608T074321Z-001\FREE EA\21-ChaosHeikenAshi.ex4,basket,unknown-ea
ex4,926fa471178383988162f46f629e0407,2024-06\FREE EA-20240608T074321Z-001\FREE EA\210-RSITCNEW.ex4,basket,unknown-ea
ex4,eb705364f2507cb1c72829b85c125a1c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\211-SEFC.ex4,basket,unknown-ea
ex4,31c54904e192f74f23c493e13ee3f382,2024-06\FREE EA-20240608T074321Z-001\FREE EA\212-SEMIS.jrAUDCAD.ex4,basket,unknown-ea
ex4,87db94106632a5f177b964c66a01d16a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\213-SEMIS.jrCHFJPY.ex4,basket,unknown-ea
ex4,2437ead9ac93f0b11eef2771af5f320c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\214-SEMIS.jrGBPJPY.ex4,basket,unknown-ea
ex4,9413f13d5512dc4427c4d5f392bc1f18,2024-06\FREE EA-20240608T074321Z-001\FREE EA\215-SEMIS.jrUSDJPY.ex4,basket,unknown-ea
ex4,63c3a3d3e5d5d8c7ee3a5a762c69e22f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\216-SHIAlex4Tron.ex4,basket,unknown-ea
ex4,72dd80c16694a1dcdaa0e020a60af67b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\217-SHIChannelMTF.ex4,basket,unknown-ea
ex4,ec75533912dc1b7e074e8891a38e16b5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\218-SHISIGNALARROW.ex4,basket,unknown-ea
ex4,6f9a6ba89b8456bfa73ebf4f5cb0a251,2024-06\FREE EA-20240608T074321Z-001\FREE EA\219-SHMA.ex4,basket,unknown-ea
ex4,8cc55ba6f26b5347601fe301705d9562,2024-06\FREE EA-20240608T074321Z-001\FREE EA\22-ChaosMoneyLine.ex4,basket,unknown-ea
ex4,2b2054eb4543c443971e43bb184c69ad,2024-06\FREE EA-20240608T074321Z-001\FREE EA\220-signalbarsareon.ex4,basket,unknown-ea
ex4,c555b900f73267ca82112b4dbf1095a7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\221-SignalBarsD.ex4,basket,unknown-ea
ex4,e23968da26ce8fa4c23816bd0b7918d1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\222-SlopeDirectionLineAlert.ex4,basket,unknown-ea
ex4,6c4852981a8fce759385426bbad3be94,2024-06\FREE EA-20240608T074321Z-001\FREE EA\223-smCScalperCandles.ex4,basket,scalper
ex4,38361fc83543d64352ca8e7d998bf5b3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\224-smEmptyWindow.ex4,basket,unknown-ea
ex4,b9545368c0e3a5b35c974f8d1b2d5ca4,2024-06\FREE EA-20240608T074321Z-001\FREE EA\225-smHullMavg.ex4,basket,unknown-ea
ex4,ba60ce2a149dea22f58ca9af7f2828f9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\226-smSuperTRIXPcol.ex4,basket,unknown-ea
ex4,a1b3509f71079cff6e2fede4ab20a6f1,2024-06\FREE EA-20240608T074321Z-001\FREE EA\227-SnakeBorders.ex4,basket,unknown-ea
ex4,b26f0a1dccfa32116fab905c75215688,2024-06\FREE EA-20240608T074321Z-001\FREE EA\228-SpreadandRange.ex4,basket,unknown-ea
ex4,9fb0df600e2ddb1632512af77aab6634,2024-06\FREE EA-20240608T074321Z-001\FREE EA\229-sRsTrendRiderAlert.ex4,basket,trend
ex4,6a53a445c316f56869787985ab419032,2024-06\FREE EA-20240608T074321Z-001\FREE EA\23-ChaosOscillator.ex4,basket,unknown-ea
ex4,8e2f2ff1d1ceed5c042dc278a3e81702,2024-06\FREE EA-20240608T074321Z-001\FREE EA\231-SSC.ex4,basket,unknown-ea
ex4,5dec088709caea5f3b74666969944c68,2024-06\FREE EA-20240608T074321Z-001\FREE EA\232-StatusMonitor.ex4,basket,unknown-ea
ex4,e2b3c3f782c312a4fc0a2d26f207dc52,2024-06\FREE EA-20240608T074321Z-001\FREE EA\233-StealthBUYSELL.ex4,basket,unknown-ea
ex4,1b06b8acb999c1e3f37455db1227ec00,2024-06\FREE EA-20240608T074321Z-001\FREE EA\234-StealthEarlybird.ex4,basket,unknown-ea
ex4,f1ca4b5f6237924b00ab101091c1728e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\235-StealthHybrid.ex4,basket,unknown-ea
ex4,798f5572152415c84e56c52894d50438,2024-06\FREE EA-20240608T074321Z-001\FREE EA\236-StealthLCD.ex4,basket,unknown-ea
ex4,499fa0209d80af141aa82c0ec0a69f83,2024-06\FREE EA-20240608T074321Z-001\FREE EA\237-Stop.ex4,basket,unknown-ea
ex4,897bdc179553c7d71be343ed74d35cc3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\238-StratmanMiniChart.ex4,basket,unknown-ea
ex4,e9305105a3aea72c31e3c366bd57ebb4,2024-06\FREE EA-20240608T074321Z-001\FREE EA\239-SwissArmyMixedhisto.ex4,basket,unknown-ea
ex4,95b76afbe294dea69f0434a97397a4b9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\24-ChaosRSIOMA.ex4,basket,unknown-ea
ex4,7c292afb94f9b729726f7749c6753d40,2024-06\FREE EA-20240608T074321Z-001\FREE EA\240-SyncAdx.ex4,basket,unknown-ea
ex4,a9e9387ef7937abce4a318d4b68b7215,2024-06\FREE EA-20240608T074321Z-001\FREE EA\241-SyncCandles.ex4,basket,unknown-ea
ex4,a2d9441006e7613601d6f193859c12e3,2024-06\FREE EA-20240608T074321Z-001\FREE EA\242-SyncDynamicZoneFastStochastic.ex4,basket,unknown-ea
ex4,4a458a4cdfcf185dcda2ef8be26715fa,2024-06\FREE EA-20240608T074321Z-001\FREE EA\243-SyncDynamicZoneRSI.ex4,basket,unknown-ea
ex4,3d384472aa5e261118b823b963e8af64,2024-06\FREE EA-20240608T074321Z-001\FREE EA\244-SyncDynamicZoneSlowStochastic.ex4,basket,unknown-ea
ex4,89234ddcf5b3e2d6fe4d918eaca391ca,2024-06\FREE EA-20240608T074321Z-001\FREE EA\245-SyncDynamicZoneStochastic.ex4,basket,unknown-ea
ex4,10757178c2fb435d1e03e5355b4ef9e6,2024-06\FREE EA-20240608T074321Z-001\FREE EA\246-SyncHeikenAshi.ex4,basket,unknown-ea
ex4,e84650bab23efad9ee1a88015b647a48,2024-06\FREE EA-20240608T074321Z-001\FREE EA\247-SyncMA.ex4,basket,unknown-ea
ex4,0e454fdb30960b39d3a006985b6535bc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\248-SyncMAPredictionLong.ex4,basket,unknown-ea
ex4,5cb2b39e5d6bc97cd6d1df318ba81f09,2024-06\FREE EA-20240608T074321Z-001\FREE EA\249-SyncMAPredictionShort.ex4,basket,unknown-ea
ex4,0e223cf49033fda45da529c130ae5df9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\25-ChaosSignal.ex4,basket,unknown-ea
ex4,d4fb763d2789ec88f69563dfe944aa75,2024-06\FREE EA-20240608T074321Z-001\FREE EA\250-SyncMomentumAll.ex4,basket,unknown-ea
ex4,6dd73f5ac66d32da44fab6aff526af35,2024-06\FREE EA-20240608T074321Z-001\FREE EA\251-SyncMomentumBegin.ex4,basket,unknown-ea
ex4,5741f8b60f588165866aa16f657c3518,2024-06\FREE EA-20240608T074321Z-001\FREE EA\252-SyncMomentumIndex4.ex4,basket,unknown-ea
ex4,66190fdedc81f5c760d4198f811fb0c5,2024-06\FREE EA-20240608T074321Z-001\FREE EA\253-SyncNumb.ex4,basket,unknown-ea
ex4,fd0f98a675462617fd3173be0a1ff9a8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\254-SyncOverallTrendAnalyzer.ex4,basket,trend
ex4,8b37c852966303b61cf2fcbc143d2030,2024-06\FREE EA-20240608T074321Z-001\FREE EA\256-SyncPriceChannel.ex4,basket,unknown-ea
ex4,9a9b3c00cd85c689ac9ceb50419be125,2024-06\FREE EA-20240608T074321Z-001\FREE EA\257-SyncTradingSystem.ex4,basket,unknown-ea
ex4,612a839421e3a42b93170be2a6f8bbdc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\259-SyncVolatility.ex4,basket,unknown-ea
ex4,5ae46068f81ad4729aa38e1ca6fddbed,2024-06\FREE EA-20240608T074321Z-001\FREE EA\26-ChaosTAlpha.ex4,basket,unknown-ea
ex4,5712c43cc8f759036cceacb865f70c81,2024-06\FREE EA-20240608T074321Z-001\FREE EA\260-SyncZigZag.ex4,basket,unknown-ea
ex4,2dc8434006d052f152da02c17d0aa169,2024-06\FREE EA-20240608T074321Z-001\FREE EA\261-TabEMA.ex4,basket,unknown-ea
ex4,2bc44f44b632b8444b3c9ad65868e4c8,2024-06\FREE EA-20240608T074321Z-001\FREE EA\262-TanganJiwa.ex4,basket,unknown-ea
ex4,e55626e77d2befeb320251fb1ceaf73f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\263-TH.Trix.ex4,basket,unknown-ea
ex4,26e2380105083f181d128acd290c8c9b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\264-THCloudMTF.ex4,basket,unknown-ea
ex4,66f42abff10cbd9fc1c6ea76c528ef04,2024-06\FREE EA-20240608T074321Z-001\FREE EA\265-THCoralTH.ex4,basket,unknown-ea
ex4,1069adea289670c0d5a65a0dce995649,2024-06\FREE EA-20240608T074321Z-001\FREE EA\266-TheSecretTFPSARBar.ex4,basket,unknown-ea
ex4,fcb0d836d558f4f83344f0cc8ebba636,2024-06\FREE EA-20240608T074321Z-001\FREE EA\267-TheSecretTR.ex4,basket,unknown-ea
ex4,32fef9ffe0265364b665ba93bdf8375e,2024-06\FREE EA-20240608T074321Z-001\FREE EA\268-THHA.ex4,basket,unknown-ea
ex4,8c59ab1f368027715949ffd43111f6db,2024-06\FREE EA-20240608T074321Z-001\FREE EA\27-ChaosTimeFrame.ex4,basket,unknown-ea
ex4,c983c0d55d9338a625e9beeb9e62f208,2024-06\FREE EA-20240608T074321Z-001\FREE EA\270-THRSI.ex4,basket,unknown-ea
ex4,b96268b735ff7024e6768f16bce917bc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\271-THTrix.ex4,basket,unknown-ea
ex4,151bc8e057bfc35d99cb9488f1312bbf,2024-06\FREE EA-20240608T074321Z-001\FREE EA\272-THTrixcalled.ex4,basket,unknown-ea
ex4,ec380241adf8d055907ad2f303644df7,2024-06\FREE EA-20240608T074321Z-001\FREE EA\273-THTRIXMTF.ex4,basket,unknown-ea
ex4,caa75ab3e6b20a2a6079ed7edb76c50a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\274-THTzPivotsDBlack.ex4,basket,unknown-ea
ex4,f5bb346af158d24fb272bb06536feccc,2024-06\FREE EA-20240608T074321Z-001\FREE EA\275-THTzPivotsMWBlack.ex4,basket,unknown-ea
ex4,08c91acb68a66e1ce4f1e9d06a2c52ee,2024-06\FREE EA-20240608T074321Z-001\FREE EA\276-THVATRPips.ex4,basket,unknown-ea
ex4,c39f562587fa73d6aed1dcc863339ec2,2024-06\FREE EA-20240608T074321Z-001\FREE EA\277-THVCandleClock.ex4,basket,unknown-ea
ex4,011433a0efcd7060ac2166c39a26ea8b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\278-thvchophistoBar..ex4,basket,unknown-ea
ex4,bec9b74e6cd142ea70349ef5d2566f97,2024-06\FREE EA-20240608T074321Z-001\FREE EA\279-THVCoral.ex4,basket,unknown-ea
ex4,9effc2aa535b72087123819d4493190b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\28-ChaosTrendLine.ex4,basket,trend
ex4,c7ee4441ce3730f90907e821fc019c03,2024-06\FREE EA-20240608T074321Z-001\FREE EA\280-THVCoralTHICK.ex4,basket,unknown-ea
ex4,48cb9bc1a9c66c6c55de1b1b1c62222a,2024-06\FREE EA-20240608T074321Z-001\FREE EA\281-THVFFCal.ex4,basket,unknown-ea
ex4,0283c755b7d79d14c24b8b96d6fb9b68,2024-06\FREE EA-20240608T074321Z-001\FREE EA\282-THVGann.ex4,basket,unknown-ea
ex4,d7dccec91c76b9953a9643a002ae480f,2024-06\FREE EA-20240608T074321Z-001\FREE EA\283-THVHA.ex4,basket,unknown-ea
ex4,88766539e641aa48ca6a002ea37742dd,2024-06\FREE EA-20240608T074321Z-001\FREE EA\284-THVMarketHours.ex4,basket,unknown-ea
ex4,9a6bc9ea80d672fc3adb8f149387728c,2024-06\FREE EA-20240608T074321Z-001\FREE EA\285-THVMMPrice.ex4,basket,unknown-ea
ex4,e82f84c44c4dd494d505283ce3d62108,2024-06\FREE EA-20240608T074321Z-001\FREE EA\286-THVolumesEnhanced.ex4,basket,unknown-ea
ex4,5c81647a9e784243f6862fcf65cbf2f9,2024-06\FREE EA-20240608T074321Z-001\FREE EA\287-THVSDXTzPivots.ex4,basket,unknown-ea
ex4,0087f0df163ac335bb3922b19ce4613b,2024-06\FREE EA-20240608T074321Z-001\FREE EA\289-THVtrend.ex4,basket,trend
ex4,ec4ecf49b492677183cd9243f2176971,2024-06\FREE EA-20240608T074321Z-001\FREE EA\29-ChaosWave.ex4,basket,unknown-ea
ex4,1d7703ce6335c90fbaf055127b129983,2024-06\FREE EA-20240608T074321Z-001\FREE EA\290-THVTrix.Di.ex4,basket,unknown-ea
