path,name,folder,size_bytes,sha1,dedup,compiled_twin_of_source
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PET7903) 11-2-1 Alligator+AO Plus ATR Engulfing Pro mq5.ex5,(PET7903) 11-2-1 Alligator+AO Plus ATR Engulfing Pro mq5.ex5,.Final EA,219910,7210a255871562142e7db0f10c5283d18927064c,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PFJ1879) 11-21-7 Alligator+AO Log Pyramid MACD Master mq5.ex5,(PFJ1879) 11-21-7 Alligator+AO Log Pyramid MACD Master mq5.ex5,.Final EA,233676,58c3f25fbf4667cfd1adb08a4c39e10e4b5e69a7,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PFQ7845) 1-16-18 BB RSI Fractional LossControl mq5.ex5,(PFQ7845) 1-16-18 BB RSI Fractional LossControl mq5.ex5,.Final EA,196656,8adcbf6fdd3a7f929fd5c93160c01b126e7cb41f,dup-of: D:\Forex\10_EA_PROJECTS\0. Jobot\1000+ EA BOT MOGUL Bundles\MT5 (ex5)\Forex\1\1-16\1-16-18\PFQ7845 1-16-18 BB RSI Fractional LossControl mq5.ex5,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PGY3889) 11-25-8 Alligator+AO Lot SD ATR Guard mq5.ex5,(PGY3889) 11-25-8 Alligator+AO Lot SD ATR Guard mq5.ex5,.Final EA,204840,305647e4decec60cb636e0ac19ce0930ef003e29,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PIL9547) 3-13-20 STO+SAR X Pyramid DynamicClose mq5.ex5,(PIL9547) 3-13-20 STO+SAR X Pyramid DynamicClose mq5.ex5,.Final EA,240646,9aaa857709180706dcb7251fccd1b0e84519c460,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PIV6093) 11-2-35 Alligator+AO Plus ATR Adaptive Trail mq5.ex5,(PIV6093) 11-2-35 Alligator+AO Plus ATR Adaptive Trail mq5.ex5,.Final EA,225696,78237f69fdce25f7644bbf49abd1b3ec833fce4f,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PJT1385) 3-18-18 STO+SAR Multi Lot Indy LossControl mq5.ex5,(PJT1385) 3-18-18 STO+SAR Multi Lot Indy LossControl mq5.ex5,.Final EA,239602,9e3f58dda602362fb18e4487aeaacede67713461,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PJV6729) 7-22-3 HEIKEN+CCI Plus Pyramid Doji Master mq5.ex5,(PJV6729) 7-22-3 HEIKEN+CCI Plus Pyramid Doji Master mq5.ex5,.Final EA,232384,c3b32cd93ad0dfc779b49318dab0ae2cb4437023,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PKJ7627) 11-5-22 Alligator+AO Lot Fix Flex Trail mq5.ex5,(PKJ7627) 11-5-22 Alligator+AO Lot Fix Flex Trail mq5.ex5,.Final EA,221150,2cc8213bde30f57cf72a0fd594ee784f78846d5f,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PKP3840) 7-5-18 HEIKEN+CCI Lot Fix LossControl mq5.ex5,(PKP3840) 7-5-18 HEIKEN+CCI Lot Fix LossControl mq5.ex5,.Final EA,199336,b34cc6905f04a3964d4560c3b1383a55b7cf7000,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PKP6420) 9-14-17 WPR+Force X After Profit All Perfect mq5.ex5,(PKP6420) 9-14-17 WPR+Force X After Profit All Perfect mq5.ex5,.Final EA,228066,2b872e61d4e31abf2f274453a5a91ee1bf79d395,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PKT8081) 11-25-20 Alligator+AO Lot SD DynamicClose mq5.ex5,(PKT8081) 11-25-20 Alligator+AO Lot SD DynamicClose mq5.ex5,.Final EA,203132,69efa26fe545ac60bc7d5887eb38854d29b4b4a3,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PLA7211) 3-2-19 STO+SAR Plus ATR DualGuard mq5.ex5,(PLA7211) 3-2-19 STO+SAR Plus ATR DualGuard mq5.ex5,.Final EA,216572,7bb0b51fff5753b9c5a8eaede97556b4e8191054,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PLK4423) 7-5-5 HEIKEN+CCI Lot Fix Fibonacci Master mq5.ex5,(PLK4423) 7-5-5 HEIKEN+CCI Lot Fix Fibonacci Master mq5.ex5,.Final EA,229752,109cd8265b92e0a35e31d90728418a05ee949c42,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PML6864) 9-18-13 WPR+Force Multi Lot Indy Time Master mq5.ex5,(PML6864) 9-18-13 WPR+Force Multi Lot Indy Time Master mq5.ex5,.Final EA,239966,6f6c45cd8bfc9107946a59245532623cb2cf954d,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PNQ6932) 3-15-13 STO+SAR Kelly Time Master mq5.ex5,(PNQ6932) 3-15-13 STO+SAR Kelly Time Master mq5.ex5,.Final EA,206920,4a0195c4b36305b9b5ff003a9fe1ccec03fe57a6,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(POJ7646) 7-25-16 HEIKEN+CCI Lot SD BS Multi Close mq5.ex5,(POJ7646) 7-25-16 HEIKEN+CCI Lot SD BS Multi Close mq5.ex5,.Final EA,210970,1e796f248cf601257d205caa3e836cb972db2312,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(POR6295) 3-16-26 STO+SAR Fractional MoneyWise Trail mq5.ex5,(POR6295) 3-16-26 STO+SAR Fractional MoneyWise Trail mq5.ex5,.Final EA,212520,c6af8cfee8b635f1a56237040cf071600ccb7e0c,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PQJ9863) 11-18-17 Alligator+AO Multi Lot Indy All Perfect mq5.ex5,(PQJ9863) 11-18-17 Alligator+AO Multi Lot Indy All Perfect mq5.ex5,.Final EA,232554,8effcd32a97a5e3e28c90ca9762ea76f69591c6b,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PQM9826) 1-18-17 BB RSI Multi Lot Indy All Perfect mq5.ex5,(PQM9826) 1-18-17 BB RSI Multi Lot Indy All Perfect mq5.ex5,.Final EA,231878,bd56c43511a5ac7935a3990cc645176f3e446145,dup-of: D:\Forex\10_EA_PROJECTS\0. Jobot\1000+ EA BOT MOGUL Bundles\MT5 (ex5)\Forex\1\1-18\1-18-17\PQM9826 1-18-17 BB RSI Multi Lot Indy All Perfect mq5.ex5,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PQX2245) 11-21-3 Alligator+AO Log Pyramid Doji Master mq5.ex5,(PQX2245) 11-21-3 Alligator+AO Log Pyramid Doji Master mq5.ex5,.Final EA,234448,6976a463e878e37075c45af277d96d9a5dac4b40,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PQY8610) 3-2-31 STO+SAR Plus ATR Money Keeper mq5.ex5,(PQY8610) 3-2-31 STO+SAR Plus ATR Money Keeper mq5.ex5,.Final EA,241496,05fa5a6788a7dfbd35d25aa770bd0ba7fd5b2a2a,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PRS6028) 9-23-3 WPR+Force Log Anti Doji Master mq5.ex5,(PRS6028) 9-23-3 WPR+Force Log Anti Doji Master mq5.ex5,.Final EA,235364,2d81c3b201d40210fe2aa5c8e6785723f707cd0f,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PRV9388) 3-13-19 STO+SAR X Pyramid DualGuard mq5.ex5,(PRV9388) 3-13-19 STO+SAR X Pyramid DualGuard mq5.ex5,.Final EA,234892,feb07b88a3dd2ae79705eecd7c063fe079f873b7,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PSK6884) 7-17-20 HEIKEN+CCI Log Lot Indy DynamicClose mq5.ex5,(PSK6884) 7-17-20 HEIKEN+CCI Log Lot Indy DynamicClose mq5.ex5,.Final EA,244068,b170a60f68f25f708751380c22661814bbd17da2,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PSK9843) 11-13-18 Alligator+AO X Pyramid LossControl mq5.ex5,(PSK9843) 11-13-18 Alligator+AO X Pyramid LossControl mq5.ex5,.Final EA,230222,113ab881cd93e44079bf96f9274b1e6a2b145069,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PSP0597) 9-24-26 WPR+Force Plus Anti MoneyWise Trail mq5.ex5,(PSP0597) 9-24-26 WPR+Force Plus Anti MoneyWise Trail mq5.ex5,.Final EA,236930,d16a8086558f9eebaa57e55feed970eec53fe3de,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PSX1183) 11-23-5 Alligator+AO Log Anti Fibonacci Master mq5.ex5,(PSX1183) 11-23-5 Alligator+AO Log Anti Fibonacci Master mq5.ex5,.Final EA,262220,b0ea3d4937d5e1fbb4500f29dbb989cdc93a529e,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PTB1840) 7-1-8 HEIKEN+CCI x ATR Guard mq5.ex5,(PTB1840) 7-1-8 HEIKEN+CCI x ATR Guard mq5.ex5,.Final EA,226864,10cd9aaf1b3662ff16494c2da88c8c316e2dd805,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PVF4012) 11-25-1 Alligator+AO Lot SD Engulfing Pro mq5.ex5,(PVF4012) 11-25-1 Alligator+AO Lot SD Engulfing Pro mq5.ex5,.Final EA,207886,8d562b4e0393de06787293a64e209b7147b45967,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PVG4772) 11-18-18 Alligator+AO Multi Lot Indy LossControl mq5.ex5,(PVG4772) 11-18-18 Alligator+AO Multi Lot Indy LossControl mq5.ex5,.Final EA,236706,322a45bf4cd32c71b32669c14d983c40105a25a6,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PVG9840) 9-24-17 WPR+Force Plus Anti All Perfect mq5.ex5,(PVG9840) 9-24-17 WPR+Force Plus Anti All Perfect mq5.ex5,.Final EA,224500,94dd6d1d219375a720eb899f101ff646782bca1c,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PVV9779) 9-4-3 WPR+Force FIX Doji Master mq5.ex5,(PVV9779) 9-4-3 WPR+Force FIX Doji Master mq5.ex5,.Final EA,237798,3a6dca515aadee805fd2dd441464424e72e93e2f,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PWE8235) 11-4-22 Alligator+AO FIX Flex Trail mq5.ex5,(PWE8235) 11-4-22 Alligator+AO FIX Flex Trail mq5.ex5,.Final EA,256468,16d9f6a83e78a507e599aff90ca3910b77ea2ef6,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PWR2664) 7-14-16 HEIKEN+CCI X After Profit BS Multi Close mq5.ex5,(PWR2664) 7-14-16 HEIKEN+CCI X After Profit BS Multi Close mq5.ex5,.Final EA,247636,0672d325f031050bbffb8ad6bdc77c6541801d2b,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PWS3043) 11-21-23 Alligator+AO Log Pyramid Multi Trail mq5.ex5,(PWS3043) 11-21-23 Alligator+AO Log Pyramid Multi Trail mq5.ex5,.Final EA,241502,b8cb1a0768c63789d0093de8720c70dd13b7167a,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PXJ8341) 7-2-2 HEIKEN+CCI Plus ATR DualStar mq5.ex5,(PXJ8341) 7-2-2 HEIKEN+CCI Plus ATR DualStar mq5.ex5,.Final EA,221108,196585a88c69c26ffdd96da5e417308635bc105d,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PXY3064) 9-4-4 WPR+Force FIX Tower Master mq5.ex5,(PXY3064) 9-4-4 WPR+Force FIX Tower Master mq5.ex5,.Final EA,266512,9677ddb95bc7ccb94298909d18f2c41a596374a7,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PYO6549) 3-16-1 STO+SAR Fractional Engulfing Pro mq5.ex5,(PYO6549) 3-16-1 STO+SAR Fractional Engulfing Pro mq5.ex5,.Final EA,204072,6e3006451182c4ba25968c205f68a6b37f5d2224,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PYV7584) 11-5-35 Alligator+AO Lot Fix Adaptive Trail mq5.ex5,(PYV7584) 11-5-35 Alligator+AO Lot Fix Adaptive Trail mq5.ex5,.Final EA,208804,4b7c760c18a7c2d0a77e62694eb251a3e25ced88,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PZF5394) 9-17-5 WPR+Force Log Lot Indy Fibonacci Master mq5.ex5,(PZF5394) 9-17-5 WPR+Force Log Lot Indy Fibonacci Master mq5.ex5,.Final EA,266662,aa06c894bdf37eb9ff815f3e74ffd5cf246af6d6,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PZL6317) 9-21-2 WPR+Force Log Pyramid DualStar mq5.ex5,(PZL6317) 9-21-2 WPR+Force Log Pyramid DualStar mq5.ex5,.Final EA,236482,aa3dccfc08e55785b898bee4e397fcb765f36a53,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PZL7263) 3-4-16 STO+SAR FIX BS Multi Close mq5.ex5,(PZL7263) 3-4-16 STO+SAR FIX BS Multi Close mq5.ex5,.Final EA,247562,dfd87d509440102be3344a35ec933048a21f569f,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\P\(PZT3544) 9-1-18 WPR+Force x ATR LossControl mq5.ex5,(PZT3544) 9-1-18 WPR+Force x ATR LossControl mq5.ex5,.Final EA,215864,11b230b53fbce789e0a5f71131261b4aba8599ce,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QAA9733) 3-25-16 STO+SAR Lot SD BS Multi Close mq5.ex5,(QAA9733) 3-25-16 STO+SAR Lot SD BS Multi Close mq5.ex5,.Final EA,216864,c672e40a26601faf7ac1f8920cc48c6190932396,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QAH7980) 9-25-22 WPR+Force Lot SD Flex Trail mq5.ex5,(QAH7980) 9-25-22 WPR+Force Lot SD Flex Trail mq5.ex5,.Final EA,218654,e4b15a03f58222eed862811ff8c342ac25a18207,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QBH5871) 7-23-5 HEIKEN+CCI Log Anti Fibonacci Master mq5.ex5,(QBH5871) 7-23-5 HEIKEN+CCI Log Anti Fibonacci Master mq5.ex5,.Final EA,262488,69237bffb7d424e9cf57753cf3309f2ef8bdbdc0,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QCR4057) 11-1-16 Alligator+AO x ATR BS Multi Close mq5.ex5,(QCR4057) 11-1-16 Alligator+AO x ATR BS Multi Close mq5.ex5,.Final EA,232652,c2ea436447118bcbf16e1012684f319d7bbe3c6e,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QCT7937) 11-24-13 Alligator+AO Plus Anti Time Master mq5.ex5,(QCT7937) 11-24-13 Alligator+AO Plus Anti Time Master mq5.ex5,.Final EA,234216,6276735e25169bff4077abd649c2a9394254e335,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QDG0786) 7-16-20 HEIKEN+CCI Fractional DynamicClose mq5.ex5,(QDG0786) 7-16-20 HEIKEN+CCI Fractional DynamicClose mq5.ex5,.Final EA,197500,438683f3825dfb91741ff6d2416aff91cfa3a7a6,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QDI6434) 11-24-18 Alligator+AO Plus Anti LossControl mq5.ex5,(QDI6434) 11-24-18 Alligator+AO Plus Anti LossControl mq5.ex5,.Final EA,230456,47a52286f0bebd8c2975777f1cff7f578885d9ca,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QDX7172) 11-5-21 Alligator+AO Lot Fix Trend Split Pro mq5.ex5,(QDX7172) 11-5-21 Alligator+AO Lot Fix Trend Split Pro mq5.ex5,.Final EA,207102,c294786127adb5343c1d2f0dff9f2215c6957f1b,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QEH3250) 9-23-23 WPR+Force Log Anti Multi Trail mq5.ex5,(QEH3250) 9-23-23 WPR+Force Log Anti Multi Trail mq5.ex5,.Final EA,243642,f7d1f09e0a1cbe20b89d8cefac67b764c4f71a24,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QEP6357) 9-4-33 WPR+Force FIX PercentTrail mq5.ex5,(QEP6357) 9-4-33 WPR+Force FIX PercentTrail mq5.ex5,.Final EA,250200,5f9adcebd5eb78c6c5f94f53998623ef3db7dd3c,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QER2916) 9-14-16 WPR+Force X After Profit BS Multi Close mq5.ex5,(QER2916) 9-14-16 WPR+Force X After Profit BS Multi Close mq5.ex5,.Final EA,247124,032586114fe24add1daa72952581ae5bf7274a34,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QES3225) 9-25-6 WPR+Force Lot SD Inverse Trigger mq5.ex5,(QES3225) 9-25-6 WPR+Force Lot SD Inverse Trigger mq5.ex5,.Final EA,197024,ebc04bb908e1afc47cfcf00f5760ed7ffc230d6c,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QFK8887) 11-18-7 Alligator+AO Multi Lot Indy MACD Master mq5.ex5,(QFK8887) 11-18-7 Alligator+AO Multi Lot Indy MACD Master mq5.ex5,.Final EA,240406,73664075e83c62bc3974922c33f8ce5bc8671705,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QFM5553) 3-2-24 STO+SAR Plus ATR MoneyTracker mq5.ex5,(QFM5553) 3-2-24 STO+SAR Plus ATR MoneyTracker mq5.ex5,.Final EA,217856,643ba355e4176ec546b2988dfdd15943d137396b,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QFO7897) 11-4-26 Alligator+AO FIX MoneyWise Trail mq5.ex5,(QFO7897) 11-4-26 Alligator+AO FIX MoneyWise Trail mq5.ex5,.Final EA,241720,505ca5406ebee980b34be81f83361c21ac9cb675,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QFW5383) 7-4-21 HEIKEN+CCI FIX Trend Split Pro mq5.ex5,(QFW5383) 7-4-21 HEIKEN+CCI FIX Trend Split Pro mq5.ex5,.Final EA,243114,374562ad7ac0e1fdb715519d7fc704a827e2f2c9,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QFY4610) 9-24-35 WPR+Force Plus Anti Adaptive Trail mq5.ex5,(QFY4610) 9-24-35 WPR+Force Plus Anti Adaptive Trail mq5.ex5,.Final EA,239336,2af10716211d1fdd889fa5cfc02d56d56ebe06e3,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QGA0565) 3-4-3 STO+SAR FIX Doji Master mq5.ex5,(QGA0565) 3-4-3 STO+SAR FIX Doji Master mq5.ex5,.Final EA,228794,a10677f7286dff966d8e5f333a1af779aa6ec5f2,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QGO1237) 3-5-37 STO+SAR Lot Fix Last Stand mq5.ex5,(QGO1237) 3-5-37 STO+SAR Lot Fix Last Stand mq5.ex5,.Final EA,219094,469245fcb30b236f88ad930bbec2d5de70d6f2f8,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QGV0063) 9-2-4 WPR+Force Plus ATR Tower Master mq5.ex5,(QGV0063) 9-2-4 WPR+Force Plus ATR Tower Master mq5.ex5,.Final EA,246478,4679f751ec9226c6a770af347f43ba250cb66f05,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QGY8973) 9-18-7 WPR+Force Multi Lot Indy MACD Master mq5.ex5,(QGY8973) 9-18-7 WPR+Force Multi Lot Indy MACD Master mq5.ex5,.Final EA,240872,1c9417f4189c10e6b965427516b7809b471ad954,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QHC6563) 3-18-6 STO+SAR Multi Lot Indy Inverse Trigger mq5.ex5,(QHC6563) 3-18-6 STO+SAR Multi Lot Indy Inverse Trigger mq5.ex5,.Final EA,240806,3256130446de44a29de8dbd782e312b7119b5afd,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QHP5341) 9-23-18 WPR+Force Log Anti LossControl mq5.ex5,(QHP5341) 9-23-18 WPR+Force Log Anti LossControl mq5.ex5,.Final EA,232212,0fc519c1b197495cf21e1f36fe26ae7e9c06ab05,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QJK3073) 3-21-23 STO+SAR Log Pyramid Multi Trail mq5.ex5,(QJK3073) 3-21-23 STO+SAR Log Pyramid Multi Trail mq5.ex5,.Final EA,242958,085ddcb801fec7ab0ee185f5d7db9570ec878f78,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QJT5533) 1-1-8 BB RSI x ATR ATR Guard mq5.ex5,(QJT5533) 1-1-8 BB RSI x ATR ATR Guard mq5.ex5,.Final EA,228120,663d462f05226203f2cab07307ca7e8160353d7c,dup-of: D:\Forex\10_EA_PROJECTS\0. Jobot\1000+ EA BOT MOGUL Bundles\MT5 (ex5)\Forex\1\1-1\1-1-8\QJT5533 1-1-8 BB RSI x ATR ATR Guard mq5.ex5,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QLA7406) 7-16-23 HEIKEN+CCI Fractional Multi Trail mq5.ex5,(QLA7406) 7-16-23 HEIKEN+CCI Fractional Multi Trail mq5.ex5,.Final EA,202470,be24e6767ad9db129524b362648833e66e2bd1d1,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QLA7689) 3-1-21 STO+SAR x ATR Trend Split Pro mq5.ex5,(QLA7689) 3-1-21 STO+SAR x ATR Trend Split Pro mq5.ex5,.Final EA,224030,3b2803accf0bc1a90f07dac1cd32a0f3a26fb0e5,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QLH8704) 7-1-1 HEIKEN+CCI x ATR Engulfing Pro mq5.ex5,(QLH8704) 7-1-1 HEIKEN+CCI x ATR Engulfing Pro mq5.ex5,.Final EA,223070,64e8f7312d932506518a2c8256f02c162af1f324,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QLN5423) 3-13-13 STO+SAR X Pyramid Time Master mq5.ex5,(QLN5423) 3-13-13 STO+SAR X Pyramid Time Master mq5.ex5,.Final EA,235112,e64783520cdf58027e94aef84b95cd28543f6dcc,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QMR3425) 7-21-16 HEIKEN+CCI Log Pyramid BS Multi Close mq5.ex5,(QMR3425) 7-21-16 HEIKEN+CCI Log Pyramid BS Multi Close mq5.ex5,.Final EA,245022,4e46bb90aeeabbe3d625c6b6bb00e7492965789d,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QNP4208) 7-2-33 HEIKEN+CCI Plus ATR PercentTrail mq5.ex5,(QNP4208) 7-2-33 HEIKEN+CCI Plus ATR PercentTrail mq5.ex5,.Final EA,232008,28ccfb340bdbdab13a05a3b5d5f7b5ddfd72b21c,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QOK4233) 3-3-31 STO+SAR Log ATR Money Keeper mq5.ex5,(QOK4233) 3-3-31 STO+SAR Log ATR Money Keeper mq5.ex5,.Final EA,243252,fd101ffb03a24105021917629e697d2611e50392,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QOU3761) 11-1-7 Alligator+AO x ATR MACD Master mq5.ex5,(QOU3761) 11-1-7 Alligator+AO x ATR MACD Master mq5.ex5,.Final EA,220794,ce02a19a5577a33148e511372d4764902fea8c32,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QOV3344) 11-15-33 Alligator+AO Kelly PercentTrail mq5.ex5,(QOV3344) 11-15-33 Alligator+AO Kelly PercentTrail mq5.ex5,.Final EA,212594,571ade6cbe05435a8d1e89e9952f419365575276,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QPC7997) 9-25-23 WPR+Force Lot SD Multi Trail mq5.ex5,(QPC7997) 9-25-23 WPR+Force Lot SD Multi Trail mq5.ex5,.Final EA,207518,491973079d49f3b765bd60cdf6723ff391be256b,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QPL0146) 7-3-1 HEIKEN+CCI Log ATR Engulfing Pro mq5.ex5,(QPL0146) 7-3-1 HEIKEN+CCI Log ATR Engulfing Pro mq5.ex5,.Final EA,223058,dae4d36047b05d02c50ac29443595011415d3422,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QPW2739) 3-25-18 STO+SAR Lot SD LossControl mq5.ex5,(QPW2739) 3-25-18 STO+SAR Lot SD LossControl mq5.ex5,.Final EA,200428,cc2965bbc093d8975c66071769c136d796a2a642,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QQI7764) 9-23-5 WPR+Force Log Anti Fibonacci Master mq5.ex5,(QQI7764) 9-23-5 WPR+Force Log Anti Fibonacci Master mq5.ex5,.Final EA,262066,eadae2e41fb805b80acbdf53c27527eeab742097,unique,
D:\Forex\10_EA_PROJECTS\.Final EA\MT5_AIgen\Advisors\Q\(QQR8500) 11-13-7 Alligator+AO X Pyramid MACD Master mq5.ex5,(QQR8500) 11-13-7 Alligator+AO X Pyramid MACD Master mq5.ex5,.Final EA,233932,750905f57f24898560bb60099df6fcc1d94eec2e,unique,
