source_path,source_file,strategy,symbol,Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpSwingPeriod,InpRiskReward,InpLotMultiplier,InpMinGapPts,InpTakeProfitUSD,InpDailyTargetUSD,InpSLBufferPts,InpMaxRecoverySteps,reject_reasons,score,risk_adjusted_score,risk_band,selection_flag,plan_reject_reasons,Result,Custom,InpCooldownBarsAfterStop
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,454.0,392.37,1.086898,1.017444,0.1365,0.222673,21.6683,361.0,7.0,2.6,1.5,280.0,170.0,180.0,20.0,,,,16.75,Balanced,False,,10392.37,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,643.0,395.78,1.017429,1.019371,0.13721,0.251304,23.1698,389.0,7.0,2.2,1.3,220.0,170.0,100.0,25.0,,,,16.74,Balanced,False,,10395.78,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1173.0,497.16,1.078438,1.020511,0.147658,0.268434,26.5096,461.0,5.0,1.8,1.0,180.0,100.0,180.0,15.0,,,,16.72,Aggressive,False,,10497.16,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,274.0,427.47,1.121969,1.019248,0.136396,0.259992,24.8428,381.0,6.0,2.2,1.0,220.0,150.0,140.0,25.0,,,,16.64,Balanced,False,,10427.47,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,231.0,927.91,1.425361,1.022384,0.180261,0.372054,33.5062,651.0,4.0,3.0,1.0,250.0,200.0,180.0,30.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-38.2356,16.63,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,231.0,927.91,1.425361,1.022384,0.180261,0.372054,33.5062,651.0,4.0,3.0,1.0,250.0,200.0,180.0,30.0,5.0,,11.7644,16.63,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3;TP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,231.0,927.91,1.425361,1.022384,0.180261,0.372054,33.5062,651.0,4.0,3.0,1.0,250.0,200.0,180.0,30.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-38.2356,16.63,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,231.0,927.91,1.425361,1.022384,0.180261,0.372054,33.5062,651.0,4.0,3.0,1.0,250.0,200.0,180.0,30.0,5.0,,,16.63,Aggressive,False,,10927.91,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,228.0,546.38,1.233363,1.019116,0.196738,0.216787,22.501,443.0,5.0,3.5,2.0,450.0,160.0,220.0,30.0,3.0,PF_LT_1_10,20.3886,16.57,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,228.0,546.38,1.233363,1.019116,0.196738,0.216787,22.501,443.0,5.0,3.5,2.0,450.0,160.0,220.0,30.0,3.0,,20.3886,16.57,Balanced,False,PF_LT_1_10;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,228.0,546.38,1.233363,1.019116,0.196738,0.216787,22.501,443.0,5.0,3.5,2.0,450.0,160.0,220.0,30.0,3.0,PF_LT_1_10,20.3886,16.57,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,228.0,546.38,1.233363,1.019116,0.196738,0.216787,22.501,443.0,5.0,3.5,2.0,450.0,160.0,220.0,30.0,3.0,,,16.57,Balanced,False,,10546.38,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,189.0,421.31,1.108711,1.018982,0.134426,0.256182,24.8554,380.0,6.0,2.2,1.2,220.0,140.0,140.0,20.0,,,,16.57,Balanced,False,,10421.31,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,2392.0,337.15,0.399941,1.012288,0.167833,0.157157,16.3752,843.0,3.0,1.0,2.0,400.0,40.0,100.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-19.9625,16.56,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,2392.0,337.15,0.399941,1.012288,0.167833,0.157157,16.3752,843.0,3.0,1.0,2.0,400.0,40.0,100.0,30.0,7.0,,30.0375,16.56,Balanced,False,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3;RR_OUT_OF_SAFE_RANGE;GAP_OUT_OF_SAFE_RANGE;TP_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,2392.0,337.15,0.399941,1.012288,0.167833,0.157157,16.3752,843.0,3.0,1.0,2.0,400.0,40.0,100.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-19.9625,16.56,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,2392.0,337.15,0.399941,1.012288,0.167833,0.157157,16.3752,843.0,3.0,1.0,2.0,400.0,40.0,100.0,30.0,7.0,,,16.56,Balanced,False,,10337.15,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,38.0,486.46,1.131302,1.019472,0.140686,0.228097,25.3842,430.0,7.0,2.4,1.5,180.0,150.0,180.0,15.0,,,,16.53,Aggressive,False,,10486.46,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,423.0,771.05,1.135567,1.017407,0.186478,0.301159,29.1514,679.0,3.0,4.0,1.0,150.0,160.0,220.0,30.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-33.4781,16.5,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,423.0,771.05,1.135567,1.017407,0.186478,0.301159,29.1514,679.0,3.0,4.0,1.0,150.0,160.0,220.0,30.0,5.0,,16.5219,16.5,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,423.0,771.05,1.135567,1.017407,0.186478,0.301159,29.1514,679.0,3.0,4.0,1.0,150.0,160.0,220.0,30.0,5.0,PF_LT_1_10;EQUITY_DD_GT_25;MAX_RECOVERY_STEPS_GT_3,-33.4781,16.5,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,423.0,771.05,1.135567,1.017407,0.186478,0.301159,29.1514,679.0,3.0,4.0,1.0,150.0,160.0,220.0,30.0,5.0,,,16.5,Aggressive,False,,10771.05,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,451.0,533.78,1.22708,1.01977,0.151163,0.230679,27.2378,435.0,7.0,2.4,1.0,280.0,120.0,140.0,20.0,,,,16.45,Aggressive,False,,10533.78,0.0,20.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,929.0,472.89,1.050867,1.020374,0.136094,0.26312,27.0914,450.0,5.0,1.8,1.1,240.0,100.0,140.0,20.0,,,,16.45,Aggressive,False,,10472.89,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,225.0,448.56,0.809675,1.016997,0.152293,0.256741,22.6857,554.0,4.0,3.0,2.0,300.0,40.0,180.0,30.0,3.0,PF_LT_1_10,21.3624,16.45,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,225.0,448.56,0.809675,1.016997,0.152293,0.256741,22.6857,554.0,4.0,3.0,2.0,300.0,40.0,180.0,30.0,3.0,,21.3624,16.45,Balanced,False,PF_LT_1_10;TP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,225.0,448.56,0.809675,1.016997,0.152293,0.256741,22.6857,554.0,4.0,3.0,2.0,300.0,40.0,180.0,30.0,3.0,PF_LT_1_10,21.3624,16.45,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,225.0,448.56,0.809675,1.016997,0.152293,0.256741,22.6857,554.0,4.0,3.0,2.0,300.0,40.0,180.0,30.0,3.0,,,16.45,Balanced,False,,10448.56,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1180.0,375.55,0.609659,1.014575,0.185459,0.165224,18.34,616.0,7.0,2.0,2.0,150.0,80.0,100.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-23.076,16.45,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1180.0,375.55,0.609659,1.014575,0.185459,0.165224,18.34,616.0,7.0,2.0,2.0,150.0,80.0,100.0,30.0,7.0,,26.924,16.45,Balanced,False,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1180.0,375.55,0.609659,1.014575,0.185459,0.165224,18.34,616.0,7.0,2.0,2.0,150.0,80.0,100.0,30.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-23.076,16.45,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1180.0,375.55,0.609659,1.014575,0.185459,0.165224,18.34,616.0,7.0,2.0,2.0,150.0,80.0,100.0,30.0,7.0,,,16.45,Balanced,False,,10375.55,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,131.0,641.47,1.265227,1.018973,0.17109,0.265141,26.0536,507.0,4.0,3.0,1.6,100.0,120.0,260.0,30.0,3.0,PF_LT_1_10;EQUITY_DD_GT_25,17.1811,16.43,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,131.0,641.47,1.265227,1.018973,0.17109,0.265141,26.0536,507.0,4.0,3.0,1.6,100.0,120.0,260.0,30.0,3.0,,17.1811,16.43,Aggressive,False,PF_LT_1_10;EQUITY_DD_GT_25;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,131.0,641.47,1.265227,1.018973,0.17109,0.265141,26.0536,507.0,4.0,3.0,1.6,100.0,120.0,260.0,30.0,3.0,PF_LT_1_10;EQUITY_DD_GT_25,17.1811,16.43,Aggressive,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,131.0,641.47,1.265227,1.018973,0.17109,0.265141,26.0536,507.0,4.0,3.0,1.6,100.0,120.0,260.0,30.0,3.0,,,16.43,Aggressive,False,,10641.47,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,121.0,433.09,1.088166,1.017733,0.124299,0.255554,25.6415,398.0,5.0,2.6,1.0,240.0,110.0,140.0,25.0,,,,16.43,Aggressive,False,,10433.09,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,440.0,378.11,1.000291,1.016671,0.127905,0.205734,22.6343,378.0,5.0,2.4,1.2,200.0,170.0,180.0,25.0,,,,16.37,Balanced,False,,10378.11,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,90.0,377.18,0.562955,1.015831,0.182884,0.144387,18.588,670.0,6.0,1.0,2.0,300.0,120.0,260.0,15.0,3.0,PF_LT_1_10,27.1956,16.26,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,90.0,377.18,0.562955,1.015831,0.182884,0.144387,18.588,670.0,6.0,1.0,2.0,300.0,120.0,260.0,15.0,3.0,,27.1956,16.26,Balanced,False,PF_LT_1_10;RR_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,90.0,377.18,0.562955,1.015831,0.182884,0.144387,18.588,670.0,6.0,1.0,2.0,300.0,120.0,260.0,15.0,3.0,PF_LT_1_10,27.1956,16.26,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,90.0,377.18,0.562955,1.015831,0.182884,0.144387,18.588,670.0,6.0,1.0,2.0,300.0,120.0,260.0,15.0,3.0,,,16.26,Balanced,False,,10377.18,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,397.0,427.21,1.076096,1.018077,0.122581,0.22862,25.4166,397.0,7.0,2.2,1.4,240.0,150.0,140.0,25.0,,,,16.24,Aggressive,False,,10427.21,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,439.0,293.48,0.70043,1.011824,0.147633,0.149965,17.1198,419.0,7.0,3.5,1.4,150.0,80.0,140.0,45.0,3.0,PF_LT_1_10,24.7167,16.2,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,439.0,293.48,0.70043,1.011824,0.147633,0.149965,17.1198,419.0,7.0,3.5,1.4,150.0,80.0,140.0,45.0,3.0,,24.7167,16.2,Balanced,False,PF_LT_1_10;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,439.0,293.48,0.70043,1.011824,0.147633,0.149965,17.1198,419.0,7.0,3.5,1.4,150.0,80.0,140.0,45.0,3.0,PF_LT_1_10,24.7167,16.2,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,439.0,293.48,0.70043,1.011824,0.147633,0.149965,17.1198,419.0,7.0,3.5,1.4,150.0,80.0,140.0,45.0,3.0,,,16.2,Balanced,False,,10293.48,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,544.0,432.28,1.031695,1.019158,0.118497,0.236573,26.1242,419.0,7.0,2.0,1.4,260.0,170.0,140.0,20.0,,,,16.19,Aggressive,False,,10432.28,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,52.0,592.26,1.507023,1.025014,0.121829,0.321696,33.6716,393.0,6.0,2.2,1.0,220.0,170.0,180.0,25.0,,,,16.18,Aggressive,False,,10592.26,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,1740.0,426.13,0.551982,1.012922,0.193913,0.178851,21.3326,772.0,3.0,4.0,1.4,100.0,80.0,140.0,45.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-25.2366,16.18,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,1740.0,426.13,0.551982,1.012922,0.193913,0.178851,21.3326,772.0,3.0,4.0,1.4,100.0,80.0,140.0,45.0,7.0,,24.7634,16.18,Balanced,False,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3;GAP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED;SL_BUFFER_OUT_OF_SAFE_RANGE,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,1740.0,426.13,0.551982,1.012922,0.193913,0.178851,21.3326,772.0,3.0,4.0,1.4,100.0,80.0,140.0,45.0,7.0,PF_LT_1_10;MAX_RECOVERY_STEPS_GT_3,-25.2366,16.18,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,1740.0,426.13,0.551982,1.012922,0.193913,0.178851,21.3326,772.0,3.0,4.0,1.4,100.0,80.0,140.0,45.0,7.0,,,16.18,Balanced,False,,10426.13,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_optimizer_parsed.csv,pass_1_optimizer_parsed.csv,analyzed,,232.0,413.64,0.565082,1.015321,0.139204,0.223845,22.3373,732.0,4.0,1.0,1.2,500.0,40.0,220.0,30.0,3.0,PF_LT_1_10,23.2648,16.12,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_plan_rejected.csv,pass_1_plan_rejected.csv,analyzed,,232.0,413.64,0.565082,1.015321,0.139204,0.223845,22.3373,732.0,4.0,1.0,1.2,500.0,40.0,220.0,30.0,3.0,,23.2648,16.12,Balanced,False,PF_LT_1_10;RR_OUT_OF_SAFE_RANGE;GAP_OUT_OF_SAFE_RANGE;TP_OUT_OF_SAFE_RANGE;DAILY_TARGET_WAS_OPTIMIZED,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\analyzed\pass_1_rejected_risk_violations.csv,pass_1_rejected_risk_violations.csv,analyzed,,232.0,413.64,0.565082,1.015321,0.139204,0.223845,22.3373,732.0,4.0,1.0,1.2,500.0,40.0,220.0,30.0,3.0,PF_LT_1_10,23.2648,16.12,Balanced,False,,,,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_1_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_1_raw,,232.0,413.64,0.565082,1.015321,0.139204,0.223845,22.3373,732.0,4.0,1.0,1.2,500.0,40.0,220.0,30.0,3.0,,,16.12,Balanced,False,,10413.64,0.0,
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,968.0,385.75,0.82957,1.018285,0.115743,0.226564,25.1724,465.0,5.0,1.8,1.1,280.0,120.0,100.0,15.0,,,,16.1,Aggressive,False,,10385.75,0.0,40.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,378.0,352.56,0.963279,1.015523,0.113055,0.20704,23.4663,366.0,6.0,2.4,1.3,280.0,160.0,180.0,15.0,,,,16.09,Balanced,False,,10352.56,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,869.0,287.06,0.658394,1.013241,0.115132,0.173032,20.5765,436.0,7.0,2.2,1.3,260.0,180.0,100.0,20.0,,,,16.08,Balanced,False,,10287.06,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1525.0,576.79,1.441975,1.024726,0.11796,0.317526,33.8376,400.0,6.0,2.2,1.3,200.0,170.0,180.0,25.0,,,,16.05,Aggressive,False,,10576.79,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,714.0,283.71,0.650711,1.013086,0.113778,0.171018,20.5829,436.0,7.0,2.2,1.3,260.0,180.0,100.0,15.0,,,,16.05,Balanced,False,,10283.71,0.0,30.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,340.0,436.86,1.08402,1.018169,0.115343,0.257988,28.0047,403.0,5.0,2.2,1.0,300.0,110.0,180.0,15.0,,,,16.03,Aggressive,False,,10436.86,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,1046.0,423.74,0.927221,1.018209,0.127126,0.221654,26.4842,457.0,5.0,1.8,1.0,180.0,100.0,180.0,25.0,,,,16.02,Aggressive,False,,10423.74,0.0,60.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,786.0,414.74,0.987476,1.018381,0.113686,0.226619,26.1576,420.0,7.0,2.0,1.4,260.0,170.0,140.0,15.0,,,,16.02,Aggressive,False,,10414.74,0.0,50.0
C:\Users\patip\OneDrive\.Codex\EA_LAB\ea_projects\Gold SMC continuous\optimization\raw_results\pass_2_raw\ReportOptimizer-146237.xml,ReportOptimizer-146237.xml,pass_2_raw,,541.0,414.74,0.987476,1.018381,0.113686,0.226619,26.1576,420.0,7.0,2.0,1.5,260.0,160.0,140.0,15.0,,,,16.02,Aggressive,False,,10414.74,0.0,50.0
