"id","port_number","ea_token","bt_time","time_frame","symbols","platform","days","bal_start","bal_end","profit_percent","profit_factor","expected_payoff","max_dd","trades","profit_trades","loss_trades","new_total_ai","new_a_val","new_b_val","new_c_val","new_d_val","new_e_val","total_ai","equity_dd_percent","balance_dd_percent"
"20507","86399320","KTB9662","2024-12-23T13:57:10","60","EURGBP","MT5","242","10000","9516.56","-4.83","0.14","-0.73","0.04988","660","123","537","48.708910466187","-0.991033080585112","11.4150943396226","18.7318779995307","19.5817936674105","-0.0288224597917292","0.08522","4.99","4.84"
"111442","44825179","UPF5592","2025-03-23T17:18:47","60","EURUSD","MT4","261","10000","12188.55","21.91","1.63","4.36","0.46389","508","335","173","48.6539760581891","3.96163421135023","12.311320754717","10.8756171778818","19.5817936674105","1.92361024682968","0.08835","46.39","16.32"
"27444","12047045","FQU0960","2025-02-02T19:30:06","15","XAUUSD","MT4","11","1000","1630.37","63.04","3.54","4.74","0.23","149","138","11","48.5586379784101","9.77613965848984","0.518867924528302","14.786019115509","19.8262174065013","3.65139387338173","0.28751","23","5.69"
"120130","44825179","UCD6702","2025-03-24T18:24:26","60","EURUSD","MT4","261","10000","9655.7","-3.4","0.85","-0.86","0.10376","340","174","166","48.4907750654581","-0.692056639960288","12.311320754717","17.4522441564099","19.6044111476687","-0.185144353377175","0.08595","10.38","8.07"
"27080","51114369","DLV7165","2025-02-02T15:34:26","15","XAUUSD","MT5","24","10000","12098.86","20.99","1.62","18.06","0.10664","136","73","63","48.40662251394","3.81052280588233","1.13207547169811","17.38636089858","19.8262174065013","6.25144593127823","0.22811","10.66","9.8"
"8640","97987464","MHE9223","2024-08-23T22:19:05","30","USDJPY","MT5","173","10000","10582.95","5.83",,,"0.01971",,,,"48.3643082830825","1.13318245096254","8.16037735849057","19.488954806219","19.5817936674105","0","0.10434",,
"27437","12047045","EMS0643","2025-02-02T19:29:31","15","XAUUSD","MT4","11","1000","1521.39","52.14","7","2.44","0.19334","244","170","74","48.3335630235534","8.39248781332149","0.518867924528302","15.5152941114113","19.8262174065013","4.08069576779105","0.27378","19.33","1.62"
"699664","11878827","COD6111","2026-02-23T13:22:34","60","XAUUSD","MT5","190","1000","1351.09","33.61","1.05","0.39","0.49321","912","368","544","48.3311276937391","5.79539782880257","11.9496855345912","10.4648130619576","20","0.121231268387809","0.09944","49.24","48.14"
"27453","12047045","GMX0574","2025-02-02T19:31:13","15","XAUUSD","MT4","11","1000","1819.83","81.98","6.57","3.5","0.49516","255","177","78","48.2957431508707","11.9748618026526","0.518867924528302","10.4380480722633","19.8262174065013","5.53774794492522","0.27448","49.52","2.65"
"19688","9069344","DGA8242","2024-12-08T19:22:35","15","XAUUSD","MT4","457","1500","1730.54","4.09",,,"0.36137",,,,"48.2237687251407","0.80248302168309","15","12.4430085276449","19.9782771758127","0","0.08512",,
"690687","269880245","AIO8042","2025-12-06T22:32:31","60","XAUUSDm011024011025","MT5","133","25000","24984.02","-0.06","0.48","-2.28","0.00113","7","3","4","48.2234999193584","-0.0127880875083154","8.36477987421384","19.97034229738","20","-0.0988341647270772","0.09403","0.11","0.08"
"17848","95797712","TestBT_MT51","2024-10-20T19:00:38","16385","EURUSD","MT5","215","10000","9693.91","-3.06","0.74","-0.19","0.03067","1586","433","1153","48.2010514026652","-0.622074901026676","10.1415094339623","19.210452602573","19.516164378762","-0.0450001116054347","0.09504","3.07","3.06"
"534447","40065318","KWC0686","2025-08-30T17:08:53","60","USOIL.cash","MT4","120","10000","10539.46","5.39","2.77","1.52","0.06011","362","243","119","48.1577216197986","1.05082430820221","7.54716981132075","18.4819044358169","20","1.0778230644587","0.09451","6.01","0.92"
"27151","51114369","XYQ5774","2025-02-02T15:49:26","15","XAUUSD","MT5","24","10000","13138","36.22","1.35","23.91","0.27846","158","80","78","48.1199095937476","6.18149223277075","1.13207547169811","13.8743446948945","19.8262174065013","7.10577978788297","0.23375","27.85","20.35"
"27474","12047045","JPO5485","2025-02-02T19:33:25","15","XAUUSD","MT4","11","500","873.7","75.07","4.09","4.42","0.33411","98","46","52","48.0500578264097","11.2007711139879","0.518867924528302","12.8965317924371","19.8262174065013","3.60766958895512","0.29095","33.41","5.99"
"8645","97987464","RCN4541","2024-08-23T22:22:07","30","Apple","MT5","164","10000","10492.41","4.92",,,"0.01003",,,,"48.0172707810663","0.961340912787583","7.73584905660377","19.7382871442645","19.5817936674105","0","0.10395",,
"534402","40065318","ETJ8843","2025-08-30T09:37:56","60","UKOIL.cash","MT4","307","10000","8124.94","-18.75","0.84","-1.74","0.31134","1079","658","421","47.9998759331393","-4.15293498841791","19.3081761006289","13.2880000256177","20","-0.443365204689489","Infinity","31.13","23.86"
"26474","331009341","ALE5810","2025-01-14T16:52:05","60","EURUSD#","MT5","80","1000","2833.35","191.59","0.66","-8.04","1.12254","147","77","70","47.9988743634882","21.4037761674261","3.77358490566038","4.57928788610748","19.3938531212489","-1.15162771695468","0.13214","112.25","106.34"
"128885","44825179","MZQ5910","2025-03-25T21:08:09","60","EURUSD","MT4","98","10000","22050.29","112.39","0.96","-3.48","0.58435","169","83","86","47.8546783703761","15.0654382549299","4.62264150943396","9.28432802173448","19.6274189473606","-0.745148363082764","0.14006","58.51","59.22"
"707579","146237","AHR4294","2026-03-15T22:32:41","15","XAUUSD","MT5","171","10000","10952","9.52",,,"0.20517",,,,"47.8495698697298","1.81873989984204","10.7547169811321","15.2761129887557","20","0","0.08234",,
"27466","12047045","IPM8952","2025-02-02T19:32:43","15","XAUUSD","MT4","11","1000","1429.9","42.99","4.41","4.98","0.17602","98","91","7","47.7521940508928","7.15209023513329","0.518867924528302","15.8722445179184","19.8262174065013","4.38277396681148","0.25977","17.6","3.11"
"18939","1800088396","CTR8215","2024-11-14T18:41:43","15","XAUUSD","MT4","41","100","214.35","111.42",,,"0.42853",,,,"47.7135326493602","14.9735298070485","1.93396226415094","11.3925568312189","19.4134837469419","0","0.27773",,
"749202","18031310","HYW8455","2026-04-26T14:42:31","60","CRC","MT5","245","1000000","981481.38","-0.05","0.84","-112.72","0.01238","5","4","1","47.7079859578743","-0.0103750905973498","15.4088050314465","19.6774654180115","20","-7.36790940098637","0.09278","1.24","0.19"
"748865","18031310","OAX6215","2026-04-22T14:37:59","60","GULF","MT5","236","1000000","2637.8","-12.59","0","-122804","0.193","1","0","1","47.6746456707411","-2.69034499701347","14.8427672955975","15.5222233721571","20","0","0.07383","19.3","12.28"
"8603","97987464","BUD7941","2024-08-23T21:33:53","16385","USDJPY","MT5","173","10000","10567.47","5.67",,,"0.04681",,,,"47.6536294792265","1.10390643135801","8.16037735849057","18.8075520219675","19.5817936674105","0","0.10276",,
"688150","206065934","DPP3382","2025-12-02T22:52:15","60","EURUSDm010824110825","MT5","318","25000","25000","-4.14","0.42","-518.78","0.04367","2","1","1","47.6439010706969","-0.845485972069707","20","18.8852678152602","20","-10.3958807724936","0.08763","4.37","6.98"
"542728","40065318","GKI8151","2025-09-01T14:20:18","60","USOIL.cash","MT4","120","10000","10164.41","1.64","1.5","0.4","0.01997","409","193","216","47.5123845446569","0.326146201994558","7.54716981132075","19.4823014976024","20","0.156767033739195","0.09302","2","0.24"
"633795","95181184","EUT7108","2025-11-06T15:10:01","60","BIDU","MT5","253","10000","10000","-6.22","0.29","-20.66","0.28325","38","8","30","47.4618840067026","-1.28413685631149","15.9119496855346","13.7873415916628","20","-0.953270414183289","0.07425","28.33","8.77"
"261079","2003394","EMT2200","2025-04-24T09:07:13","60","CCET","MT5","185","1000000","529165.82","18.8","6.71","33964.9","0.36534","5","4","1","47.4592821280686","3.44575808605937","11.6352201257862","12.3783039162231","0","20","0.09018","36.53","1.94"
"542824","2100701568","JBU9301","2025-09-04T00:50:04","60","EURUSD.","MT5","210","1000","2203.29","120.33","5.74","5.96","0.4889","202","157","45","47.4248303651575","15.7990339566226","13.2075471698113","10.5242132574289","0","7.8940359812946","0.16442","48.89","4.27"
"17849","95797712","TestBT_MT5","2024-10-20T21:37:21","16385","EURUSD","MT5","192","10000","9755.97","-2.44","0.76","-0.18","0.02503","1346","373","973","47.3887854012682","-0.494441760495359","9.05660377358491","19.35326875929","19.516164378762","-0.0428097498734054","0.09593","2.5","2.5"
"261087","2003394","OKO9635","2025-04-24T09:25:41","60","CCET","MT5","65","1000000","45724.66","31.37","16.44","61812.3","0.08792","6","5","1","47.3646187207237","5.4574793328456","4.08805031446541","17.8190890734127","0","20","0.11735","8.79","1.19"
"3236","11055112","TER9759","2024-08-14T00:20:58","5","EURUSD-VIPc","MT5","163","100000","102368.48","2.15",,,"0.0098",,,,"47.251594599827","0.424812250150651","7.68867924528302","19.7442499831444","19.3938531212489","0","0.10121",,
"27540","12047045","XNV5960","2025-02-02T19:39:55","15","XAUUSD","MT4","11","1000","1463.7","46.37","1.96","2.14","0.06852","233","192","41","47.2370823169986","7.61934953015528","0.518867924528302","18.2789034885267","19.8262174065013","0.993743967287056","0.28151","4.96","4.84"
"19998","86399320","BNU7055","2024-12-17T15:07:29","60","AUDUSD","MT5","167","10000","54926.3","98.44","1","-0.56","0.88561","177","130","47","47.1623862578887","13.7067250909468","7.87735849056604","6.25070721008569","19.453618986956","-0.12602352066584","0.1061","88.56","81.98"
"530256","269692334","NOJ4042","2025-08-23T13:21:21","30","BTCUSDm","MT5","23","5000","7003.3","40.07","1.94","23.54","0.51951","86","56","30","47.152273529076","6.73887108210209","1.44654088050314","10.1095420186523","20","8.85731954781844","0.20807","49.1","16.33"
"3207","320862937","NAF7045","2024-08-13T20:43:53","5","EURUSDmicro","MT5","165","10000","10080","0.79",,,"0.00691",,,,"47.1342072489092","0.157359324325641","7.78301886792453","19.8193282401548","19.3745008165042","0","0.09672",,
"20497","86399320","QRQ0837","2024-12-23T12:36:19","60","AUDUSD","MT5","242","10000","13806.04","33.47","1.08","3.09","0.57997","1106","443","663","47.1247080191039","5.77404104191283","11.4150943396226","9.33788601396872","19.5817936674105","1.01589295618923","0.088","58","32.88"
"542738","40065318","YFF0574","2025-09-01T15:56:06","60","USOIL.cash","MT4","120","10000","10024.16","0.16","1","0.02","0.01808","103","33","70","47.1141957122954","0.0322739457979173","7.54716981132075","19.5307178885883","20","0.00403406658842914","0.09175","1.81","1.59"
"20117","86399320","BIE0971","2024-12-19T15:28:02","60","GBPUSD","MT5","242","10000","12857.75","28.58","1.12","3.55","0.52684","844","265","579","47.1137267765408","5.02723298776388","11.4150943396226","10.0126923527836","19.4949888795689","1.1637182168018","0.08769","52.68","20.73"
"542729","40065318","DTL8520","2025-09-01T14:23:52","60","USOIL.cash","MT4","120","10000","10241.18","2.41","1.6","0.72","0.04778","335","172","163","47.0984482499859","0.476635087066911","7.54716981132075","18.7836090509415","20","0.291034300656722","0.09241","4.78","1.46"
"602","9054612","TRB8661","2024-08-04T11:57:34","15","EURUSD","MT4","117","1000","1586.87","58.56",,,"0.36041",,,,"47.0763712392037","9.21950996071464","5.5188679245283","12.4587055856468","19.8792877683139","0","0.12974",,
"749250","18031310","OAJ8778","2026-04-26T16:19:40","60","KTC","MT5","245","1000000","3919.92","-17.99","0","-189601","0.18778","1","0","1","47.0717084274429","-3.96609411027993","15.4088050314465","15.6289975062763","20","0","0.06943","18.98","18.96"
"542722","40065318","QWB9320","2025-09-01T13:40:06","60","USOIL.cash","MT4","120","10000","10044.74","0.46","1.01","0.01","0.0234","304","96","208","47.037184568236","0.092764535528142","7.54716981132075","19.3947410786292","20","0.00250914275796441","0.09179","2.34","2.14"
"8600","97987464","END7863","2024-08-23T21:30:45","16385","GOLD","MT5","169","10000","10086.05","0.86",,,"0.02778",,,,"47.0083566157781","0.17136376029694","7.97169811320755","19.2835010748631","19.5817936674105","0","0.09904",,
"12942","5000617","PDX5703","2024-09-20T09:21:57","60","EURUSD","MT4","226","10000","13839.24","38.39",,,"0.51804",,,,"46.8255954475068","6.4984588478578","10.6603773584906","10.1290768836443","19.5376823575141","0","0.10289",,
"8731","380316607","NAK8261","2024-08-25T11:24:14","16385","GOLD","MT5","152","1500","1500.2","0.01",,,"0.00057",,,,"46.7849311764569","0.00266648890468948","7.16981132075472","19.9850344194369","19.6274189473606","0","0.08983",,
"263654","5034685717","KYS8307","2025-04-28T18:31:27","60","EURUSD","MT5","263","10000","19830.61","97.48","1.81","15.99","0.65631","632","424","208","46.7054707456927","13.6096767563184","16.5408805031447","8.44711925510584","0","8.10779423112379","0.12598","65.63","24.8"
"748782","18031310","XSR6204","2026-04-20T18:52:23","60","CPALL","MT5","245","1000000","442.25","-16.87","0","-170785","0.22056","1","0","1","46.6837930543297","-3.69547722472111","15.4088050314465","14.9704652476042","20","0","0.06916","22.06","17.08"
"10600","320862937","CKU1669","2024-09-14T19:46:38","16385","","MT5","154","1000","1000","0",,,"0",,,,"46.6776346903381","0","7.26415094339623","20","19.4134837469419","0","0.0882",,
"749108","18031310","EYT3464","2026-04-24T17:01:20","60","CPALL","MT5","245","1000000","3487.93","-17","0","-172078","0.2199","1","0","1","46.6653692300067","-3.72688240931813","15.4088050314465","14.9834466078783","20","0","0.06905","21.99","17.21"
"27549","12047045","ZNU3282","2025-02-02T19:41:11","15","XAUUSD","MT4","11","1000","1540.05","54.01","1.68","7.09","0.20435","86","29","57","46.5841556756275","8.63629766861893","0.518867924528302","15.2925725262087","19.8262174065013","2.31020014977034","0.27547","20.43","16.82"
"749283","18031310","RCH2208","2026-04-26T16:55:02","60","KTC","MT5","245","1000000","3318.42","-19.11","0","-200677","0.19888","1","0","1","46.5704836082858","-4.24114415104552","15.4088050314465","15.4028227278848","20","0","0.06806","20.09","20.07"
"749216","18031310","TZR7162","2026-04-26T15:45:48","60","KTC","MT5","245","1000000","132.48","-16.78","0","-177678","0.23552","1","0","1","46.4151557404987","-3.67286908230725","15.4088050314465","14.6792197913594","20","0","0.06862","23.55","17.77"
"638018","4035657","QNR1434","2025-11-07T22:49:42","60","XAUUSD","MT4","122","10000","9869.86","-1.3",,,"0.0391",,,,"46.4099180392421","-0.261988480928361","7.67295597484277","18.9989505453277","20","0","0.0877",,
"27551","12047045","ZRA5846","2025-02-02T19:41:20","15","XAUUSD","MT4","11","1000","2585.32","114.19","3.21","2.39","0.63492","603","584","19","46.4003037789928","15.2338657118992","0.518867924528302","8.68776888811884","19.8262174065013","2.13358384794512","0.29551","45.99","20.94"
"26485","331009341","JXX2343","2025-01-14T17:49:49","60","EURUSD#","MT5","213","10000","77292.65","115.44","0.92","-16.42","0.98517","410","273","137","46.3272869413578","15.3502266836421","10.0471698113208","5.48461142492079","19.3938531212489","-3.94857409977481","0.10982","98.52","95.77"
"542712","40065318","BVZ3661","2025-09-01T09:33:40","60","UKOIL.cash","MT4","135","1000","1116.67","11.67","1.21","0.23","0.19164","519","356","163","46.3231446349497","2.20702084478074","8.49056603773585","15.5499713756257","20","0.0755863768075024","0.09337","19.16","17.18"
"688011","269880245","ADV9008","2025-12-02T16:26:52","60","XAUUSDm011024011025","MT5","307","10000","7700.28","-23","0.6","-12.57","0.2745","183","90","93","46.320168542758","-5.2265680231837","19.3081761006289","13.9466860938314","20","-1.70812562851855","0.06266","27.45","25.97"
"259875","2003394","TUA8925","2025-04-19T13:06:06","60","CCET","MT5","65","1000000","1332064.45","33.21","150.07","66858.4","0.14804","5","5","0","46.2889683823861","5.73459913667048","4.08805031446541","16.4663189312502","0","20","0.11533","14.8","0.15"
"542739","40065318","EHU5019","2025-09-01T15:58:43","60","USOIL.cash","MT4","120","10000","9826.77","-1.52","0.87","-2.68","0.03557","57","21","36","45.9173928418676","-0.305846679566062","7.54716981132075","19.0872305935874","20","-0.411160883474433","0.08942","3.56","3.28"
"261067","2003394","TVN3316","2025-04-24T08:39:20","60","CCET","MT5","98","1000000","40833.21","41.26","37.83","68687.5","0.33925","7","7","0","45.8825444601765","6.90925133019404","6.16352201257862","12.8097711174039","0","20","0.10816","33.93","0.15"
"27576","9069344","BWM1823","2025-02-09T14:45:54","15","XAUUSD","MT4","164","1000","1963.4","85.68",,,"0.95371",,,,"45.8232246622132","12.3768760940156","7.73584905660377","5.71595532253864","19.9945441890552","0","0.08821",,
"631723","95181184","JNC7444","2025-11-06T09:30:51","60","AMZN","MT5","254","10000","10000","-13.94","0","-145.19","0.33833","10","0","10","45.7966844377229","-3.00341553650076","15.9748427672956","12.825257206928","20","0","0.066","33.83","14.52"
"707580","146237","JUC1504","2026-03-15T22:33:00","15","XAUUSD","MT5","146","10000","10768","7.68",,,"0.21259",,,,"45.790243079692","1.47987359816653","9.18238993710692","15.1279795444186","20","0","0.08017",,
"27507","12047045","RJY5780","2025-02-02T19:36:44","15","XAUUSD","MT4","10","1000","2192.87","119.29","0.96","-0.57","0.5525","126","101","25","45.5679221143966","15.7042237630577","0.471698113207547","9.68090296722305","19.8262174065013","-0.115120135593007","0.31448","58.59","58.59"
"27493","12047045","NYS2204","2025-02-02T19:35:16","15","XAUUSD","MT4","11","1000","1353.95","35.4","6.59","1.99","0.17155","204","139","65","45.4029603255981","6.06052492372761","0.518867924528302","15.9656928551887","19.8262174065013","3.03165721565222","0.24657","17.15","1.35"
"136370","69604403","WVN5383","2025-03-26T19:18:17","60","EURUSD","MT4","314","10000","3477.93","-3.27","0.97","-1.29","0.39959","135","14","121","45.3631696321092","-0.66588299949105","14.811320754717","11.8338735009338","19.6508280995335","-0.266969723584018","0.07285","39.96","65.22"
"27450","12047045","GHB9462","2025-02-02T19:30:57","15","XAUUSD","MT4","11","1000","1345.44","34.54","3.46","3.81","0.14976","95","59","36","45.3218228369279","5.93442194204902","0.518867924528302","16.4291666986177","19.8262174065013","2.61314886523151","0.24792","14.98","3.14"
"26446","331009341","YDQ7355","2025-01-13T19:56:24","60","GOLD#","MT5","34","1000","2264.32","187.59","0.65","-15.47","1.05659","59","33","26","45.3110090877097","21.1271742874156","1.60377358490566","4.99358035398646","19.3745008165042","-1.78801995510223","0.2731","105.66","96.15"
"749255","18031310","OKJ6658","2026-04-26T16:24:31","60","KTC","MT5","245","1000000","944528.47","0.02","0.82","-131.64","0.03925","6","4","2","45.2851886053726","0.00356908152248372","15.4088050314465","18.9952082615092","20","-9.12239376910565","0.09159","3.93","0.25"
"27097","51114369","HYF3926","2025-02-02T15:38:39","15","XAUUSD","MT5","24","10000","12925.2","29.25","1.66","22.33","0.4446","146","81","65","45.2785838520464","5.13187602337084","1.13207547169811","11.1546465893666","19.8262174065013","8.03376836110948","0.20111","44.46","7.38"
"749242","18031310","NIH9189","2026-04-26T16:14:51","60","KTC","MT5","245","1000000","311508.05","-21.94","0","-225029","0.2348","1","0","1","45.1469881497786","-4.95492332783958","15.4088050314465","14.6931064461716","20","0","0.06439","23.48","22.5"
"28319","243880526","PGU5318","2025-02-27T21:45:48","16385","","MT5","114","10000","10000","0",,,"0",,,,"45.1259886530498","0","5.37735849056604","20","19.7486301624838","0","0.0875",,
"27247","51114369","NRU4393","2025-02-02T16:17:03","15","XAUUSD","MT5","24","10000","17283.36","23.42","1.19","46.81","0.51008","52","46","6","45.0074677978091","4.20876762747842","1.13207547169811","10.2355174872362","19.8262174065013","9.60488980489504","0.18443","51.01","43.2"
"765388","415630425","OAA8578","2026-06-10T20:07:36","15","XAUUSDm5y7jun69","MT5","124","40000","490473.97","1125.86","0.95","-24.97","1.03522","2235","1224","1011","44.9889997098302","20","7.79874213836478","5.13570678177913","20","-7.94544921031368","0.59021","103.52","102.99"
"27529","12047045","WKW6366","2025-02-02T19:38:39","15","XAUUSD","MT4","10","1000","2127.65","112.77","0.94","-0.44","0.55329","213","197","16","44.9727557565485","15.1003616853582","0.471698113207547","9.6708644643805","19.8262174065013","-0.0963859128989753","0.30497","58.19","58.68"
"259899","2003394","UGQ2334","2025-04-19T16:41:04","60","CCET","MT5","65","1000000","804771.64","10.01","62.38","23043","0.0413","5","5","0","44.9395130645739","1.90732429195965","4.08805031446541","18.9441384581488","0","20","0.10071","4.13","0.04"
"27503","12047045","QYF1728","2025-02-02T19:36:22","15","XAUUSD","MT4","11","1000","1261.36","26.14","2.43","6.95","0.11662","40","19","21","44.8726215019239","4.64381007894178","0.518867924528302","17.1599760754545","19.8262174065013","2.72375001649803","0.23657","11.66","8.01"
"8628","97987464","SBE2476","2024-08-23T22:00:07","16385","Apple","MT5","164","10000","9713.18","-2.76",,,"0.07899",,,,"44.7866386420971","-0.560295497310981","7.73584905660377","18.0292914153939","19.5817936674105","0","0.093",,
"259772","2003394","GBG3605","2025-04-18T16:13:53","60","TRUE","MT5","36","1000000","200183.57","24.4","6.7","111034","0.07456","2","1","1","44.7656566866942","4.36701882165668","2.26415094339623","18.1344869216413","0","20","0.21968","7.46","2.98"
"703804","103705453","AMB8313","2026-03-03T16:57:55","5","XAUUSD","MT5","43","10000","14971.79","31.68","1.02","2.09","0.17993","1101","657","444","44.6474458278732","5.50355942001095","2.70440251572327","15.7909516585808","20","0.648532233558165","0.23529","17.99","43.49"
"749210","18031310","KDB2558","2026-04-26T15:39:51","60","KTC","MT5","245","1000000","94947.07","-23.46","0","-121294","0.24168","2","1","1","44.6225429806671","-5.3472106812324","15.4088050314465","14.560948630453","20","0","0.0629","24.33","24.31"
"748967","18031310","VZN6803","2026-04-23T14:43:31","60","PR9","MT5","245","1000000","4202.71","-18.25","0","-171324","0.31477","1","0","1","44.6065733531248","-4.03051052562969","15.4088050314465","13.228278847308","20","0","0.06446","31.48","17.13"
"27371","12047045","OSD9481","2025-02-02T19:13:31","15","XAUUSD","MT4","11","1000","1211.56","21.16","5.41","3.52","0.12495","61","39","22","44.5698262977282","3.83817570859721","0.518867924528302","16.9732780307224","19.8262174065013","3.41328722737902","0.22623","12.49","2.34"
"27079","51114369","CMO8617","2025-02-02T15:34:17","15","XAUUSD","MT5","24","10000","12323.26","27.7","1.31","14.3","0.24983","199","99","100","44.5645466372515","4.88980168427517","1.13207547169811","14.4059327146878","19.8262174065013","4.31051936008911","0.2227","24.98","9.41"
"542421","40065318","KAL5868","2025-09-01T08:50:47","60","UKOIL.cash","MT4","135","1000","1263.58","26.36","1.18","0.55","0.4462","510","323","187","44.476554239439","4.67897924053853","8.49056603773585","11.1312324487494","20","0.175776512415168","0.09117","44.62","43.84"
"27438","12047045","EPN2116","2025-02-02T19:29:36","15","XAUUSD","MT4","11","1000","1282.29","28.16","1.89","2.36","0.07569","148","56","92","44.3838826842727","4.96187383434114","0.518867924528302","18.1075955661636","19.8262174065013","0.969327952738396","0.24557","7.02","5.96"
"260234","2003394","PLL7177","2025-04-21T14:28:37","60","CCET","MT5","65","1000000","304.62","22.59","57.62","95348.4","0.16056","3","3","0","44.358608027358","4.07276499464718","4.08805031446541","16.1977927182454","0","20","0.1054","16.06","0.15"
"744777","5048530893","ACD7490","2026-04-02T16:31:47","60","XAUUSD","MT5","261","10000","7955.26","-20.45","0.79","-7.61","0.28201","254","154","100","44.2030835015373","-4.57503495783527","16.4150943396226","13.8098120755054","20","-1.44678795575549","0.06268","28.2","27.31"
"27381","12047045","RLP8522","2025-02-02T19:16:11","15","XAUUSD","MT4","11","1000","1305.81","30.58","2.91","9.86","0.26176","31","15","16","44.1822133898746","5.33647075763352","0.518867924528302","14.1819906974128","19.8262174065013","4.31866660379869","0.22621","26.18","7.37"
"749294","18031310","TKC7257","2026-04-26T17:11:58","60","KTC","MT5","245","1000000","5921.02","-22.82","0","-237351","0.27621","1","0","1","44.1428589664932","-5.18134758342603","15.4088050314465","13.9154015184727","20","0","0.06219","27.62","23.74"
"260275","2003394","XSU4965","2025-04-22T08:31:07","60","DELTA","MT5","142","1000000","219281.65","5.42","2.77","11220.8","0.26426","4","3","1","44.122092910525","1.05576987040006","8.93081761006289","14.135505430062","0","20","0.08454","26.43","2.03"
"27322","12047045","BPV2669","2025-02-02T19:03:18","15","XAUUSD","MT4","23","1000","1151.96","15.2","9.87","0.39","0.02567","407","278","129","44.0823506551122","2.82929678897294","1.08490566037736","19.3370094311946","19.8262174065013","1.004921368066","0.22647","2.57","0.23"
"638015","4035657","ETG8729","2025-11-07T22:13:51","60","EURGBP","MT4","68","10000","10261.82","2.62",,,"0.02864",,,,"44.0553664229431","0.516902378628641","4.27672955974843","19.2617344845661","20","0","0.09167",,
"27544","12047045","YMI5396","2025-02-02T19:40:43","15","XAUUSD","MT4","10","1000","2073.26","107.33","0.89","-0.82","0.58327","198","175","23","44.0100954307609","14.5824449536507","0.471698113207547","9.29750525075775","19.8262174065013","-0.167770293356383","0.29154","60.01","60.01"
"8716","78272209","AWP7024","2024-08-25T09:46:10","30","USDJPY","MT4","65","10000","10915.22","10.41",,,"0.03425",,,,"43.7938708415298","1.98006703283885","3.06603773584906","19.1203471254814","19.6274189473606","0","0.09186",,
"749112","18031310","FRT5612","2026-04-24T17:03:44","60","CPALL","MT5","65","1000000","1000000","0","0","-9987.5","0.0125","1","0","1","43.7624149778909","0","4.08805031446541","19.6743646634255","20","0","0.09126","1.25","1"
"749277","18031310","QVE4663","2026-04-26T16:51:39","60","KTC","MT5","245","1000000","963090.28","0.02","0.79","-172.52","0.04297","5","4","1","43.7097607059628","0.00380523798113831","15.4088050314465","18.9026366308209","20","-10.6054861942858","0.09141","4.3","0.24"
"27392","12047045","TNA5580","2025-02-02T19:19:13","15","XAUUSD","MT4","11","1000","1165.89","16.59","5.44","2.72","0.10137","75","57","18","43.7048899495918","3.06969487710794","0.518867924528302","17.5071074266824","19.8262174065013","2.78300231477187","0.22043","10.14","2.26"
"27383","12047045","RQW3918","2025-02-02T19:16:24","15","XAUUSD","MT4","11","1000","1165.89","16.59","5.44","2.72","0.10137","75","57","18","43.7048899495918","3.06969487710794","0.518867924528302","17.5071074266824","19.8262174065013","2.78300231477187","0.22043","10.14","2.26"
"27374","12047045","PHA0297","2025-02-02T19:14:51","15","XAUUSD","MT4","11","1000","1165.89","16.59","5.41","2.71","0.10137","75","56","19","43.6793672116399","3.06969487710794","0.518867924528302","17.5071074266824","19.8262174065013","2.75747957681998","0.22043","10.14","2.26"
"13517","22605107","test_token3","2024-09-29T19:02:33","15","USDCHF","MT4","70","10000","10364.78","3.53","1.18","1.87","0.02592","231","128","103","43.5978027894461","0.694655455646902","3.30188679245283","19.3306618219875","19.7486301624838","0.521968556875026","0.09647","2.59","2.47"
"14659","5000626","ENB3412","2024-10-07T22:27:06","15","EURUSD.M","MT4","78","10000","9971.87","-0.4",,,"0.00406",,,,"43.4491455354795","-0.0801001870776434","3.67924528301887","19.8936469270966","19.9563535124417","0","Infinity",,
"14657","5000626","WNB3167","2024-10-07T22:22:00","60","XAUUSD.M","MT4","103","10000","9751.05","-2.83",,,"0.03115",,,,"43.4381837076956","-0.575007182395329","4.85849056603774","19.1983468116115","19.9563535124417","0","Infinity",,
"27358","12047045","LOL0348","2025-02-02T19:11:10","15","XAUUSD","MT4","11","1000","1041.48","4.15","7.42","4.15","0.03657","10","6","4","43.4268819687908","0.812855569240333","0.518867924528302","19.0621804664489","19.8262174065013","3.20676060207197","0.20362","3.66","0.37"
"748872","18031310","WMC0552","2026-04-22T15:01:57","60","GULF","MT5","236","1000000","1433.79","-22.25","0","-219793","0.29739","1","0","1","43.342597190632","-5.03384968041373","14.8427672955975","13.5336795754483","20","0","0.06193","29.74","21.98"
"260534","2003394","FMT4844","2025-04-22T12:39:29","60","CPF","MT5","91","1000000","820313.43","1.49","1.13","839.96","0.11264","2","1","1","43.2688449132548","0.29567223814981","5.72327044025157","17.2499022348534","0","20","0.08811","11.26","1.17"
"27504","12047045","RAE1377","2025-02-02T19:36:26","15","XAUUSD","MT4","10","1000","2024.57","102.46","0.82","-1.4","0.60086","193","176","17","43.2276147260197","14.1071466466191","0.471698113207547","9.08519219152416","19.8262174065013","-0.262639631832355","0.28149","64.44","64.44"
