window,seed,shift_weeks,classification,causal_state_qualified,donor_availability_semantics,target_index,target_weekday,target_weekday_index,target_valid_from_utc,target_valid_to_utc,target_native_datetime,target_native_state,target_representation,target_transition_server_date,unknown_selected_until_resume,resume_native_datetime,donor_index,donor_weekday,donor_weekday_index,donor_valid_from_utc,donor_valid_to_utc,donor_macro_state,donor_macro_as_of_utc,donor_macro_source_date,donor_macro_ri,donor_macro_confidence,donor_macro_coverage,donor_macro_missing_inputs,donor_macro_partial,donor_macro_flags,wrapped_at_weekday_stratum_seam,displacement_days,displacement_weeks,weekday_mismatch,cross_window,holdout_contact
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,884,4,126,2022-06-03T00:00:00Z,2022-06-04T00:00:00Z,2022.06.03 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,9,4,1,2020-01-10T00:00:00Z,2020-01-11T00:00:00Z,NEUTRAL,2020-01-10T00:00:00Z,2020-01-09,0.231,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,885,5,126,2022-06-04T00:00:00Z,2022-06-05T00:00:00Z,2022.06.04 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,10,5,1,2020-01-11T00:00:00Z,2020-01-12T00:00:00Z,NEUTRAL,2020-01-11T00:00:00Z,2020-01-10,0.269,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,886,6,126,2022-06-05T00:00:00Z,2022-06-06T00:00:00Z,2022.06.05 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,18,6,2,2020-01-19T00:00:00Z,2020-01-20T00:00:00Z,NEUTRAL,2020-01-19T00:00:00Z,2020-01-18,0.385,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,887,0,126,2022-06-06T00:00:00Z,2022-06-07T00:00:00Z,2022.06.06 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,19,0,2,2020-01-20T00:00:00Z,2020-01-21T00:00:00Z,NEUTRAL,2020-01-20T00:00:00Z,2020-01-19,0.385,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,888,1,126,2022-06-07T00:00:00Z,2022-06-08T00:00:00Z,2022.06.07 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,20,1,2,2020-01-21T00:00:00Z,2020-01-22T00:00:00Z,NEUTRAL,2020-01-21T00:00:00Z,2020-01-20,0.385,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,889,2,127,2022-06-08T00:00:00Z,2022-06-09T00:00:00Z,2022.06.08 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,14,2,2,2020-01-15T00:00:00Z,2020-01-16T00:00:00Z,NEUTRAL,2020-01-15T00:00:00Z,2020-01-14,0.385,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,890,3,127,2022-06-09T00:00:00Z,2022-06-10T00:00:00Z,2022.06.09 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,15,3,2,2020-01-16T00:00:00Z,2020-01-17T00:00:00Z,NEUTRAL,2020-01-16T00:00:00Z,2020-01-15,0.385,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,891,4,127,2022-06-10T00:00:00Z,2022-06-11T00:00:00Z,2022.06.10 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,16,4,2,2020-01-17T00:00:00Z,2020-01-18T00:00:00Z,NEUTRAL,2020-01-17T00:00:00Z,2020-01-16,0.385,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,892,5,127,2022-06-11T00:00:00Z,2022-06-12T00:00:00Z,2022.06.11 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,17,5,2,2020-01-18T00:00:00Z,2020-01-19T00:00:00Z,NEUTRAL,2020-01-18T00:00:00Z,2020-01-17,0.385,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,893,6,127,2022-06-12T00:00:00Z,2022-06-13T00:00:00Z,2022.06.12 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,25,6,3,2020-01-26T00:00:00Z,2020-01-27T00:00:00Z,NEUTRAL,2020-01-26T00:00:00Z,2020-01-25,-0.115,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,894,0,127,2022-06-13T00:00:00Z,2022-06-14T00:00:00Z,2022.06.13 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,26,0,3,2020-01-27T00:00:00Z,2020-01-28T00:00:00Z,NEUTRAL,2020-01-27T00:00:00Z,2020-01-26,-0.038,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,895,1,127,2022-06-14T00:00:00Z,2022-06-15T00:00:00Z,2022.06.14 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,27,1,3,2020-01-28T00:00:00Z,2020-01-29T00:00:00Z,RISK_OFF,2020-01-28T00:00:00Z,2020-01-27,-0.692,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,896,2,128,2022-06-15T00:00:00Z,2022-06-16T00:00:00Z,2022.06.15 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,21,2,3,2020-01-22T00:00:00Z,2020-01-23T00:00:00Z,NEUTRAL,2020-01-22T00:00:00Z,2020-01-21,0.231,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,897,3,128,2022-06-16T00:00:00Z,2022-06-17T00:00:00Z,2022.06.16 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,22,3,3,2020-01-23T00:00:00Z,2020-01-24T00:00:00Z,NEUTRAL,2020-01-23T00:00:00Z,2020-01-22,0.077,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,898,4,128,2022-06-17T00:00:00Z,2022-06-18T00:00:00Z,2022.06.17 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,23,4,3,2020-01-24T00:00:00Z,2020-01-25T00:00:00Z,NEUTRAL,2020-01-24T00:00:00Z,2020-01-23,0,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,899,5,128,2022-06-18T00:00:00Z,2022-06-19T00:00:00Z,2022.06.18 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,24,5,3,2020-01-25T00:00:00Z,2020-01-26T00:00:00Z,NEUTRAL,2020-01-25T00:00:00Z,2020-01-24,-0.038,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,900,6,128,2022-06-19T00:00:00Z,2022-06-20T00:00:00Z,2022.06.19 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,32,6,4,2020-02-02T00:00:00Z,2020-02-03T00:00:00Z,RISK_OFF,2020-02-02T00:00:00Z,2020-02-01,-0.462,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,901,0,128,2022-06-20T00:00:00Z,2022-06-21T00:00:00Z,2022.06.20 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,33,0,4,2020-02-03T00:00:00Z,2020-02-04T00:00:00Z,RISK_OFF,2020-02-03T00:00:00Z,2020-02-02,-0.5,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,902,1,128,2022-06-21T00:00:00Z,2022-06-22T00:00:00Z,2022.06.21 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,34,1,4,2020-02-04T00:00:00Z,2020-02-05T00:00:00Z,RISK_OFF,2020-02-04T00:00:00Z,2020-02-03,-0.346,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,903,2,129,2022-06-22T00:00:00Z,2022-06-23T00:00:00Z,2022.06.22 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,28,2,4,2020-01-29T00:00:00Z,2020-01-30T00:00:00Z,RISK_OFF,2020-01-29T00:00:00Z,2020-01-28,-0.308,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,904,3,129,2022-06-23T00:00:00Z,2022-06-24T00:00:00Z,2022.06.23 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,29,3,4,2020-01-30T00:00:00Z,2020-01-31T00:00:00Z,RISK_OFF,2020-01-30T00:00:00Z,2020-01-29,-0.462,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,905,4,129,2022-06-24T00:00:00Z,2022-06-25T00:00:00Z,2022.06.24 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,30,4,4,2020-01-31T00:00:00Z,2020-02-01T00:00:00Z,RISK_OFF,2020-01-31T00:00:00Z,2020-01-30,-0.538,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,906,5,129,2022-06-25T00:00:00Z,2022-06-26T00:00:00Z,2022.06.25 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,31,5,4,2020-02-01T00:00:00Z,2020-02-02T00:00:00Z,RISK_OFF,2020-02-01T00:00:00Z,2020-01-31,-0.462,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,907,6,129,2022-06-26T00:00:00Z,2022-06-27T00:00:00Z,2022.06.26 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,39,6,5,2020-02-09T00:00:00Z,2020-02-10T00:00:00Z,NEUTRAL,2020-02-09T00:00:00Z,2020-02-08,-0.231,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,908,0,129,2022-06-27T00:00:00Z,2022-06-28T00:00:00Z,2022.06.27 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,40,0,5,2020-02-10T00:00:00Z,2020-02-11T00:00:00Z,NEUTRAL,2020-02-10T00:00:00Z,2020-02-09,-0.231,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,909,1,129,2022-06-28T00:00:00Z,2022-06-29T00:00:00Z,2022.06.28 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,41,1,5,2020-02-11T00:00:00Z,2020-02-12T00:00:00Z,NEUTRAL,2020-02-11T00:00:00Z,2020-02-10,-0.231,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,910,2,130,2022-06-29T00:00:00Z,2022-06-30T00:00:00Z,2022.06.29 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,35,2,5,2020-02-05T00:00:00Z,2020-02-06T00:00:00Z,RISK_OFF,2020-02-05T00:00:00Z,2020-02-04,-0.423,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,911,3,130,2022-06-30T00:00:00Z,2022-07-01T00:00:00Z,2022.06.30 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,36,3,5,2020-02-06T00:00:00Z,2020-02-07T00:00:00Z,NEUTRAL,2020-02-06T00:00:00Z,2020-02-05,-0.231,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,912,4,130,2022-07-01T00:00:00Z,2022-07-02T00:00:00Z,2022.07.01 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,37,4,5,2020-02-07T00:00:00Z,2020-02-08T00:00:00Z,NEUTRAL,2020-02-07T00:00:00Z,2020-02-06,-0.077,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,913,5,130,2022-07-02T00:00:00Z,2022-07-03T00:00:00Z,2022.07.02 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,38,5,5,2020-02-08T00:00:00Z,2020-02-09T00:00:00Z,NEUTRAL,2020-02-08T00:00:00Z,2020-02-07,-0.231,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,914,6,130,2022-07-03T00:00:00Z,2022-07-04T00:00:00Z,2022.07.03 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,46,6,6,2020-02-16T00:00:00Z,2020-02-17T00:00:00Z,NEUTRAL,2020-02-16T00:00:00Z,2020-02-15,-0.077,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,915,0,130,2022-07-04T00:00:00Z,2022-07-05T00:00:00Z,2022.07.04 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,47,0,6,2020-02-17T00:00:00Z,2020-02-18T00:00:00Z,NEUTRAL,2020-02-17T00:00:00Z,2020-02-16,-0.115,MED,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,916,1,130,2022-07-05T00:00:00Z,2022-07-06T00:00:00Z,2022.07.05 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,48,1,6,2020-02-18T00:00:00Z,2020-02-19T00:00:00Z,RISK_OFF,2020-02-18T00:00:00Z,2020-02-17,-0.269,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,917,2,131,2022-07-06T00:00:00Z,2022-07-07T00:00:00Z,2022.07.06 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,42,2,6,2020-02-12T00:00:00Z,2020-02-13T00:00:00Z,NEUTRAL,2020-02-12T00:00:00Z,2020-02-11,-0.231,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,918,3,131,2022-07-07T00:00:00Z,2022-07-08T00:00:00Z,2022.07.07 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,43,3,6,2020-02-13T00:00:00Z,2020-02-14T00:00:00Z,NEUTRAL,2020-02-13T00:00:00Z,2020-02-12,-0.077,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,919,4,131,2022-07-08T00:00:00Z,2022-07-09T00:00:00Z,2022.07.08 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,44,4,6,2020-02-14T00:00:00Z,2020-02-15T00:00:00Z,NEUTRAL,2020-02-14T00:00:00Z,2020-02-13,-0.077,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,920,5,131,2022-07-09T00:00:00Z,2022-07-10T00:00:00Z,2022.07.09 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,45,5,6,2020-02-15T00:00:00Z,2020-02-16T00:00:00Z,NEUTRAL,2020-02-15T00:00:00Z,2020-02-14,-0.077,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,921,6,131,2022-07-10T00:00:00Z,2022-07-11T00:00:00Z,2022.07.10 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,53,6,7,2020-02-23T00:00:00Z,2020-02-24T00:00:00Z,RISK_OFF,2020-02-23T00:00:00Z,2020-02-22,-0.346,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,922,0,131,2022-07-11T00:00:00Z,2022-07-12T00:00:00Z,2022.07.11 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,54,0,7,2020-02-24T00:00:00Z,2020-02-25T00:00:00Z,RISK_OFF,2020-02-24T00:00:00Z,2020-02-23,-0.346,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,923,1,131,2022-07-12T00:00:00Z,2022-07-13T00:00:00Z,2022.07.12 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,55,1,7,2020-02-25T00:00:00Z,2020-02-26T00:00:00Z,RISK_OFF,2020-02-25T00:00:00Z,2020-02-24,-0.615,HIGH,8/8,,false,,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,924,2,132,2022-07-13T00:00:00Z,2022-07-14T00:00:00Z,2022.07.13 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,49,2,7,2020-02-19T00:00:00Z,2020-02-20T00:00:00Z,NEUTRAL,2020-02-19T00:00:00Z,2020-02-18,-0.115,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,925,3,132,2022-07-14T00:00:00Z,2022-07-15T00:00:00Z,2022.07.14 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,50,3,7,2020-02-20T00:00:00Z,2020-02-21T00:00:00Z,RISK_OFF,2020-02-20T00:00:00Z,2020-02-19,-0.269,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,926,4,132,2022-07-15T00:00:00Z,2022-07-16T00:00:00Z,2022.07.15 03:00,NEUTRAL,STABLE_MAPPED_ROW,,False,,51,4,7,2020-02-21T00:00:00Z,2020-02-22T00:00:00Z,NEUTRAL,2020-02-21T00:00:00Z,2020-02-20,0.115,MED,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,927,5,132,2022-07-16T00:00:00Z,2022-07-17T00:00:00Z,2022.07.16 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,52,5,7,2020-02-22T00:00:00Z,2020-02-23T00:00:00Z,RISK_OFF,2020-02-22T00:00:00Z,2020-02-21,-0.346,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,928,6,132,2022-07-17T00:00:00Z,2022-07-18T00:00:00Z,2022.07.17 03:00,STRESS,STABLE_MAPPED_ROW,,False,,60,6,8,2020-03-01T00:00:00Z,2020-03-02T00:00:00Z,STRESS,2020-03-01T00:00:00Z,2020-02-29,-1.231,HIGH,8/8,,false,VIX_STRESS,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,929,0,132,2022-07-18T00:00:00Z,2022-07-19T00:00:00Z,2022.07.18 03:00,STRESS,STABLE_MAPPED_ROW,,False,,61,0,8,2020-03-02T00:00:00Z,2020-03-03T00:00:00Z,STRESS,2020-03-02T00:00:00Z,2020-03-01,-1.231,HIGH,8/8,,false,VIX_STRESS,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,930,1,132,2022-07-19T00:00:00Z,2022-07-20T00:00:00Z,2022.07.19 03:00,STRESS,STABLE_MAPPED_ROW,,False,,62,1,8,2020-03-03T00:00:00Z,2020-03-04T00:00:00Z,STRESS,2020-03-03T00:00:00Z,2020-03-02,-1.231,HIGH,8/8,,false,VIX_STRESS,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,931,2,133,2022-07-20T00:00:00Z,2022-07-21T00:00:00Z,2022.07.20 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,56,2,8,2020-02-26T00:00:00Z,2020-02-27T00:00:00Z,RISK_OFF,2020-02-26T00:00:00Z,2020-02-25,-0.654,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,932,3,133,2022-07-21T00:00:00Z,2022-07-22T00:00:00Z,2022.07.21 03:00,RISK_OFF,STABLE_MAPPED_ROW,,False,,57,3,8,2020-02-27T00:00:00Z,2020-02-28T00:00:00Z,RISK_OFF,2020-02-27T00:00:00Z,2020-02-26,-0.808,HIGH,8/8,,false,,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,933,4,133,2022-07-22T00:00:00Z,2022-07-23T00:00:00Z,2022.07.22 03:00,STRESS,STABLE_MAPPED_ROW,,False,,58,4,8,2020-02-28T00:00:00Z,2020-02-29T00:00:00Z,STRESS,2020-02-28T00:00:00Z,2020-02-27,-1,HIGH,8/8,,false,VIX_STRESS,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,934,5,133,2022-07-23T00:00:00Z,2022-07-24T00:00:00Z,2022.07.23 03:00,STRESS,STABLE_MAPPED_ROW,,False,,59,5,8,2020-02-29T00:00:00Z,2020-03-01T00:00:00Z,STRESS,2020-02-29T00:00:00Z,2020-02-28,-1.231,HIGH,8/8,,false,VIX_STRESS,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,935,6,133,2022-07-24T00:00:00Z,2022-07-25T00:00:00Z,2022.07.24 03:00,STRESS,STABLE_MAPPED_ROW,,False,,67,6,9,2020-03-08T00:00:00Z,2020-03-09T00:00:00Z,STRESS,2020-03-08T00:00:00Z,2020-03-07,-1,HIGH,8/8,,false,VIX_STRESS,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,936,0,133,2022-07-25T00:00:00Z,2022-07-26T00:00:00Z,2022.07.25 03:00,STRESS,STABLE_MAPPED_ROW,,False,,68,0,9,2020-03-09T00:00:00Z,2020-03-10T00:00:00Z,STRESS,2020-03-09T00:00:00Z,2020-03-08,-1.231,HIGH,8/8,,false,VIX_STRESS,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,937,1,133,2022-07-26T00:00:00Z,2022-07-27T00:00:00Z,2022.07.26 03:00,STRESS,STABLE_MAPPED_ROW,,False,,69,1,9,2020-03-10T00:00:00Z,2020-03-11T00:00:00Z,STRESS,2020-03-10T00:00:00Z,2020-03-09,-1.308,HIGH,8/8,,false,VIX_STRESS,True,-868,-124,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,938,2,134,2022-07-27T00:00:00Z,2022-07-28T00:00:00Z,2022.07.27 03:00,STRESS,STABLE_MAPPED_ROW,,False,,63,2,9,2020-03-04T00:00:00Z,2020-03-05T00:00:00Z,STRESS,2020-03-04T00:00:00Z,2020-03-03,-1,HIGH,8/8,,false,VIX_STRESS,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,939,3,134,2022-07-28T00:00:00Z,2022-07-29T00:00:00Z,2022.07.28 03:00,STRESS,STABLE_MAPPED_ROW,,False,,64,3,9,2020-03-05T00:00:00Z,2020-03-06T00:00:00Z,STRESS,2020-03-05T00:00:00Z,2020-03-04,-1,HIGH,8/8,,false,VIX_STRESS,True,-875,-125,0,0,0
BWD,2026092504,-32,SYNTHETIC_PLACEBO_ONLY,False,PROVENANCE_ONLY_NOT_CAUSAL_TRUTH,940,4,134,2022-07-29T00:00:00Z,2022-07-30T00:00:00Z,2022.07.29 03:00,STRESS,STABLE_MAPPED_ROW,,False,,65,4,9,2020-03-06T00:00:00Z,2020-03-07T00:00:00Z,STRESS,2020-03-06T00:00:00Z,2020-03-05,-1,HIGH,8/8,,false,VIX_STRESS,True,-875,-125,0,0,0
